,country,product_type,year,1K_tonne_oil_equivalent
2614,North Macedonia,Total,2015,"2,646.571"
2615,Albania,Total,2015,"2,197.141"
2616,Serbia,Total,2015,"14,744.274"
2617,Turkey,Total,2015,"128,684.894"
2618,Bosnia and Herzegovina,Total,2015,"6,176.764"
2619,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2015,"2,520.271"
2620,Moldova,Total,2015,"2,577.636"
2621,Ukraine,Total,2015,"92,990.131"
2622,Georgia,Total,2015,"4,690.718"
2623,European Union - 27 countries (from 2020),Solid fossil fuels,2015,"234,016.628"
2624,European Union - 28 countries (2013-2020),Solid fossil fuels,2015,"258,686.544"
2625,Euro area - 19 countries  (from 2015),Solid fossil fuels,2015,"149,984.578"
2626,Belgium,Solid fossil fuels,2015,"3,372.438"
2627,Bulgaria,Solid fossil fuels,2015,"6,607.404"
2628,Czechia,Solid fossil fuels,2015,"16,394.610"
2629,Denmark,Solid fossil fuels,2015,"1,817.650"
2630,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2015,"79,414.733"
2631,Estonia,Solid fossil fuels,2015,13.360
2632,Ireland,Solid fossil fuels,2015,"1,459.484"
2633,Greece,Solid fossil fuels,2015,"5,606.374"
2634,Spain,Solid fossil fuels,2015,"13,583.196"
2635,France,Solid fossil fuels,2015,"9,346.069"
2636,Croatia,Solid fossil fuels,2015,605.788
2637,Italy,Solid fossil fuels,2015,"12,299.680"
2638,Cyprus,Solid fossil fuels,2015,3.679
2639,Latvia,Solid fossil fuels,2015,46.258
2640,Lithuania,Solid fossil fuels,2015,160.293
2641,Luxembourg,Solid fossil fuels,2015,49.137
2642,Hungary,Solid fossil fuels,2015,"2,359.386"
2643,Malta,Solid fossil fuels,2015,0.000
2644,Netherlands,Solid fossil fuels,2015,"11,063.475"
2645,Austria,Solid fossil fuels,2015,"3,225.201"
2646,Poland,Solid fossil fuels,2015,"48,374.764"
2647,Portugal,Solid fossil fuels,2015,"3,258.283"
2648,Romania,Solid fossil fuels,2015,"5,892.232"
2649,Slovenia,Solid fossil fuels,2015,"1,067.887"
2650,Slovakia,Solid fossil fuels,2015,"3,279.036"
2651,Finland,Solid fossil fuels,2015,"2,735.995"
2652,Sweden,Solid fossil fuels,2015,"1,980.216"
2653,Iceland,Solid fossil fuels,2015,93.004
2654,Norway,Solid fossil fuels,2015,820.897
2655,United Kingdom,Solid fossil fuels,2015,"24,669.916"
2656,Montenegro,Solid fossil fuels,2015,378.361
2657,North Macedonia,Solid fossil fuels,2015,948.274
2658,Albania,Solid fossil fuels,2015,95.081
2659,Serbia,Solid fossil fuels,2015,"7,739.946"
2660,Turkey,Solid fossil fuels,2015,"34,597.909"
2661,Bosnia and Herzegovina,Solid fossil fuels,2015,"3,615.414"
2662,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2015,"1,557.613"
2663,Moldova,Solid fossil fuels,2015,97.075
2664,Ukraine,Solid fossil fuels,2015,"29,994.798"
2665,Georgia,Solid fossil fuels,2015,271.769
2666,European Union - 27 countries (from 2020),Manufactured gases,2015,0.0
2667,European Union - 28 countries (2013-2020),Manufactured gases,2015,0.0
2668,Euro area - 19 countries  (from 2015),Manufactured gases,2015,0.0
2669,Belgium,Manufactured gases,2015,0.0
2670,Bulgaria,Manufactured gases,2015,0.0
2671,Czechia,Manufactured gases,2015,0.0
2672,Denmark,Manufactured gases,2015,0.0
2673,Germany (until 1990 former territory of the FRG),Manufactured gases,2015,0.0
2674,Estonia,Manufactured gases,2015,0.0
2675,Ireland,Manufactured gases,2015,0.0
2676,Greece,Manufactured gases,2015,0.0
2677,Spain,Manufactured gases,2015,0.0
2678,France,Manufactured gases,2015,0.0
2679,Croatia,Manufactured gases,2015,0.0
2680,Italy,Manufactured gases,2015,0.0
2681,Cyprus,Manufactured gases,2015,0.0
2682,Latvia,Manufactured gases,2015,0.0
2683,Lithuania,Manufactured gases,2015,0.0
2684,Luxembourg,Manufactured gases,2015,0.0
2685,Hungary,Manufactured gases,2015,0.0
2686,Malta,Manufactured gases,2015,0.0
2687,Netherlands,Manufactured gases,2015,0.0
2688,Austria,Manufactured gases,2015,0.0
2689,Poland,Manufactured gases,2015,0.0
2690,Portugal,Manufactured gases,2015,0.0
2691,Romania,Manufactured gases,2015,0.0
2692,Slovenia,Manufactured gases,2015,0.0
2693,Slovakia,Manufactured gases,2015,0.0
2694,Finland,Manufactured gases,2015,0.0
2695,Sweden,Manufactured gases,2015,0.0
2696,Iceland,Manufactured gases,2015,0.0
2697,Norway,Manufactured gases,2015,0.0
2698,United Kingdom,Manufactured gases,2015,0.0
2699,Montenegro,Manufactured gases,2015,0.0
2700,North Macedonia,Manufactured gases,2015,0.0
2701,Albania,Manufactured gases,2015,0.0
2702,Serbia,Manufactured gases,2015,0.0
2703,Turkey,Manufactured gases,2015,0.0
2704,Bosnia and Herzegovina,Manufactured gases,2015,0.0
2705,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2015,0.0
2706,Moldova,Manufactured gases,2015,0.0
2707,Ukraine,Manufactured gases,2015,0.0
2708,Georgia,Manufactured gases,2015,0.0
2709,European Union - 27 countries (from 2020),Peat and peat products,2015,"2,343.384"
2710,European Union - 28 countries (2013-2020),Peat and peat products,2015,"2,343.384"
2711,Euro area - 19 countries  (from 2015),Peat and peat products,2015,"2,199.685"
2712,Belgium,Peat and peat products,2015,0.000
2713,Bulgaria,Peat and peat products,2015,0.000
2714,Czechia,Peat and peat products,2015,0.000
2715,Denmark,Peat and peat products,2015,0.000
2716,Germany (until 1990 former territory of the FRG),Peat and peat products,2015,0.000
2717,Estonia,Peat and peat products,2015,31.976
2718,Ireland,Peat and peat products,2015,761.779
2719,Greece,Peat and peat products,2015,0.000
2720,Spain,Peat and peat products,2015,0.000
2721,France,Peat and peat products,2015,0.000
2722,Croatia,Peat and peat products,2015,0.000
2723,Italy,Peat and peat products,2015,0.000
2724,Cyprus,Peat and peat products,2015,0.000
2725,Latvia,Peat and peat products,2015,0.240
2726,Lithuania,Peat and peat products,2015,20.416
2727,Luxembourg,Peat and peat products,2015,0.000
2728,Hungary,Peat and peat products,2015,0.000
2729,Malta,Peat and peat products,2015,0.000
2730,Netherlands,Peat and peat products,2015,0.000
2731,Austria,Peat and peat products,2015,0.210
2732,Poland,Peat and peat products,2015,0.000
2733,Portugal,Peat and peat products,2015,0.000
2734,Romania,Peat and peat products,2015,8.188
2735,Slovenia,Peat and peat products,2015,0.000
2736,Slovakia,Peat and peat products,2015,0.000
2737,Finland,Peat and peat products,2015,"1,385.064"
2738,Sweden,Peat and peat products,2015,135.511
2739,Iceland,Peat and peat products,2015,0.000
2740,Norway,Peat and peat products,2015,0.000
2741,United Kingdom,Peat and peat products,2015,0.000
2742,Montenegro,Peat and peat products,2015,0.000
2743,North Macedonia,Peat and peat products,2015,0.000
2744,Albania,Peat and peat products,2015,0.000
2745,Serbia,Peat and peat products,2015,0.000
2746,Turkey,Peat and peat products,2015,0.000
2747,Bosnia and Herzegovina,Peat and peat products,2015,0.000
2748,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2015,0.000
2749,Moldova,Peat and peat products,2015,0.284
2750,Ukraine,Peat and peat products,2015,117.148
2751,Georgia,Peat and peat products,2015,0.000
2752,European Union - 27 countries (from 2020),Oil shale and oil sands	,2015,"3,770.846"
2753,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2015,"3,770.846"
2754,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2015,"3,770.846"
2755,Belgium,Oil shale and oil sands	,2015,0.000
2756,Bulgaria,Oil shale and oil sands	,2015,0.000
2757,Czechia,Oil shale and oil sands	,2015,0.000
2758,Denmark,Oil shale and oil sands	,2015,0.000
2759,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2015,0.000
2760,Estonia,Oil shale and oil sands	,2015,"3,770.846"
2761,Ireland,Oil shale and oil sands	,2015,0.000
2762,Greece,Oil shale and oil sands	,2015,0.000
2763,Spain,Oil shale and oil sands	,2015,0.000
2764,France,Oil shale and oil sands	,2015,0.000
2765,Croatia,Oil shale and oil sands	,2015,0.000
2766,Italy,Oil shale and oil sands	,2015,0.000
2767,Cyprus,Oil shale and oil sands	,2015,0.000
2768,Latvia,Oil shale and oil sands	,2015,0.000
2769,Lithuania,Oil shale and oil sands	,2015,0.000
2770,Luxembourg,Oil shale and oil sands	,2015,0.000
2771,Hungary,Oil shale and oil sands	,2015,0.000
2772,Malta,Oil shale and oil sands	,2015,0.000
2773,Netherlands,Oil shale and oil sands	,2015,0.000
2774,Austria,Oil shale and oil sands	,2015,0.000
2775,Poland,Oil shale and oil sands	,2015,0.000
2776,Portugal,Oil shale and oil sands	,2015,0.000
2777,Romania,Oil shale and oil sands	,2015,0.000
2778,Slovenia,Oil shale and oil sands	,2015,0.000
2779,Slovakia,Oil shale and oil sands	,2015,0.000
2780,Finland,Oil shale and oil sands	,2015,0.000
2781,Sweden,Oil shale and oil sands	,2015,0.000
2782,Iceland,Oil shale and oil sands	,2015,0.000
2783,Norway,Oil shale and oil sands	,2015,0.000
2784,United Kingdom,Oil shale and oil sands	,2015,0.000
2785,Montenegro,Oil shale and oil sands	,2015,0.000
2786,North Macedonia,Oil shale and oil sands	,2015,0.000
2787,Albania,Oil shale and oil sands	,2015,0.000
2788,Serbia,Oil shale and oil sands	,2015,0.000
2789,Turkey,Oil shale and oil sands	,2015,0.000
2790,Bosnia and Herzegovina,Oil shale and oil sands	,2015,0.000
2791,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2015,0.000
2792,Moldova,Oil shale and oil sands	,2015,0.000
2793,Ukraine,Oil shale and oil sands	,2015,0.000
2794,Georgia,Oil shale and oil sands	,2015,0.000
2795,European Union - 27 countries (from 2020),Natural gas,2015,"296,062.442"
2796,European Union - 28 countries (2013-2020),Natural gas,2015,"357,308.915"
2797,Euro area - 19 countries  (from 2015),Natural gas,2015,"251,110.046"
2798,Belgium,Natural gas,2015,"13,946.649"
2799,Bulgaria,Natural gas,2015,"2,594.771"
2800,Czechia,Natural gas,2015,"6,482.760"
2801,Denmark,Natural gas,2015,"2,886.430"
2802,Germany (until 1990 former territory of the FRG),Natural gas,2015,"65,154.093"
2803,Estonia,Natural gas,2015,390.456
2804,Ireland,Natural gas,2015,"3,758.965"
2805,Greece,Natural gas,2015,"2,676.951"
2806,Spain,Natural gas,2015,"24,538.550"
2807,France,Natural gas,2015,"35,040.210"
2808,Croatia,Natural gas,2015,"2,081.900"
2809,Italy,Natural gas,2015,"55,301.505"
2810,Cyprus,Natural gas,2015,0.000
2811,Latvia,Natural gas,2015,"1,098.388"
2812,Lithuania,Natural gas,2015,"2,067.476"
2813,Luxembourg,Natural gas,2015,768.943
2814,Hungary,Natural gas,2015,"7,489.854"
2815,Malta,Natural gas,2015,0.000
2816,Netherlands,Natural gas,2015,"28,628.600"
2817,Austria,Natural gas,2015,"6,908.348"
2818,Poland,Natural gas,2015,"13,775.774"
2819,Portugal,Natural gas,2015,"4,050.882"
2820,Romania,Natural gas,2015,"8,917.304"
2821,Slovenia,Natural gas,2015,664.316
2822,Slovakia,Natural gas,2015,"3,879.450"
2823,Finland,Natural gas,2015,"2,236.264"
2824,Sweden,Natural gas,2015,723.603
2825,Iceland,Natural gas,2015,0.000
2826,Norway,Natural gas,2015,"6,140.934"
2827,United Kingdom,Natural gas,2015,"61,246.473"
2828,Montenegro,Natural gas,2015,0.000
2829,North Macedonia,Natural gas,2015,111.973
2830,Albania,Natural gas,2015,27.365
2831,Serbia,Natural gas,2015,"1,750.344"
2832,Turkey,Natural gas,2015,"39,383.233"
2833,Bosnia and Herzegovina,Natural gas,2015,177.429
2834,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2015,0.000
2835,Moldova,Natural gas,2015,735.103
2836,Ukraine,Natural gas,2015,"26,083.018"
2837,Georgia,Natural gas,2015,"2,075.227"
2838,European Union - 27 countries (from 2020),Oil and petroleum products,2015,"457,048.669"
2839,European Union - 28 countries (2013-2020),Oil and petroleum products,2015,"517,011.059"
2840,Euro area - 19 countries  (from 2015),Oil and petroleum products,2015,"387,902.900"
2841,Belgium,Oil and petroleum products,2015,"21,983.625"
2842,Bulgaria,Oil and petroleum products,2015,"4,161.677"
2843,Czechia,Oil and petroleum products,2015,"8,610.675"
2844,Denmark,Oil and petroleum products,2015,"5,798.899"
2845,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2015,"101,851.224"
2846,Estonia,Oil and petroleum products,2015,282.959
2847,Ireland,Oil and petroleum products,2015,"6,156.171"
2848,Greece,Oil and petroleum products,2015,"11,225.661"
2849,Spain,Oil and petroleum products,2015,"48,519.318"
2850,France,Oil and petroleum products,2015,"75,558.924"
2851,Croatia,Oil and petroleum products,2015,"3,132.225"
2852,Italy,Oil and petroleum products,2015,"53,556.376"
2853,Cyprus,Oil and petroleum products,2015,"1,882.582"
2854,Latvia,Oil and petroleum products,2015,"1,378.479"
2855,Lithuania,Oil and petroleum products,2015,"2,518.480"
2856,Luxembourg,Oil and petroleum products,2015,"2,178.872"
2857,Hungary,Oil and petroleum products,2015,"6,856.338"
2858,Malta,Oil and petroleum products,2015,530.071
2859,Netherlands,Oil and petroleum products,2015,"26,559.911"
2860,Austria,Oil and petroleum products,2015,"11,303.024"
2861,Poland,Oil and petroleum products,2015,"23,424.066"
2862,Portugal,Oil and petroleum products,2015,"9,313.291"
2863,Romania,Oil and petroleum products,2015,"8,409.243"
2864,Slovenia,Oil and petroleum products,2015,"2,262.852"
2865,Slovakia,Oil and petroleum products,2015,"3,061.254"
2866,Finland,Oil and petroleum products,2015,"7,779.826"
2867,Sweden,Oil and petroleum products,2015,"8,752.646"
2868,Iceland,Oil and petroleum products,2015,563.929
2869,Norway,Oil and petroleum products,2015,"9,850.940"
2870,United Kingdom,Oil and petroleum products,2015,"59,962.390"
2871,Montenegro,Oil and petroleum products,2015,278.889
2872,North Macedonia,Oil and petroleum products,2015,955.821
2873,Albania,Oil and petroleum products,2015,"1,200.554"
2874,Serbia,Oil and petroleum products,2015,"3,400.616"
2875,Turkey,Oil and petroleum products,2015,"38,674.692"
2876,Bosnia and Herzegovina,Oil and petroleum products,2015,"1,526.426"
2877,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2015,675.598
2878,Moldova,Oil and petroleum products,2015,804.358
2879,Ukraine,Oil and petroleum products,2015,"10,504.467"
2880,Georgia,Oil and petroleum products,2015,"1,196.785"
2881,European Union - 27 countries (from 2020),Renewables and biofuels	,2015,"204,142.831"
2882,European Union - 28 countries (2013-2020),Renewables and biofuels	,2015,"219,986.643"
2883,Euro area - 19 countries  (from 2015),Renewables and biofuels	,2015,"152,082.859"
2884,Belgium,Renewables and biofuels	,2015,"3,727.074"
2885,Bulgaria,Renewables and biofuels	,2015,"2,076.368"
2886,Czechia,Renewables and biofuels	,2015,"4,384.856"
2887,Denmark,Renewables and biofuels	,2015,"5,047.657"
2888,Germany (until 1990 former territory of the FRG),Renewables and biofuels	,2015,"39,929.125"
2889,Estonia,Renewables and biofuels	,2015,933.791
2890,Ireland,Renewables and biofuels	,2015,"1,100.659"
2891,Greece,Renewables and biofuels	,2015,"2,840.412"
2892,Spain,Renewables and biofuels	,2015,"17,065.257"
2893,France,Renewables and biofuels	,2015,"24,371.425"
2894,Croatia,Renewables and biofuels	,2015,"1,974.903"
2895,Italy,Renewables and biofuels	,2015,"26,268.705"
2896,Cyprus,Renewables and biofuels	,2015,155.958
2897,Latvia,Renewables and biofuels	,2015,"1,537.122"
2898,Lithuania,Renewables and biofuels	,2015,"1,418.936"
2899,Luxembourg,Renewables and biofuels	,2015,210.220
2900,Hungary,Renewables and biofuels	,2015,"3,019.564"
2901,Malta,Renewables and biofuels	,2015,21.111
2902,Netherlands,Renewables and biofuels	,2015,"3,714.344"
2903,Austria,Renewables and biofuels	,2015,"10,044.649"
2904,Poland,Renewables and biofuels	,2015,"9,103.113"
2905,Portugal,Renewables and biofuels	,2015,"5,566.490"
2906,Romania,Renewables and biofuels	,2015,"5,973.120"
2907,Slovenia,Renewables and biofuels	,2015,"1,112.784"
2908,Slovakia,Renewables and biofuels	,2015,"1,575.786"
2909,Finland,Renewables and biofuels	,2015,"10,489.011"
2910,Sweden,Renewables and biofuels	,2015,"20,480.391"
2911,Iceland,Renewables and biofuels	,2015,"4,941.554"
2912,Norway,Renewables and biofuels	,2015,"13,970.335"
2913,United Kingdom,Renewables and biofuels	,2015,"15,843.812"
2914,Montenegro,Renewables and biofuels	,2015,297.755
2915,North Macedonia,Renewables and biofuels	,2015,414.424
2916,Albania,Renewables and biofuels	,2015,753.850
2917,Serbia,Renewables and biofuels	,2015,"1,931.442"
2918,Turkey,Renewables and biofuels	,2015,"15,657.665"
2919,Bosnia and Herzegovina,Renewables and biofuels	,2015,"1,041.072"
2920,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels	,2015,275.796
2921,Moldova,Renewables and biofuels	,2015,655.776
2922,Ukraine,Renewables and biofuels	,2015,"2,705.213"
2923,Georgia,Renewables and biofuels	,2015,"1,143.583"
2924,European Union - 27 countries (from 2020),Non-renewable waste,2015,"12,490.585"
2925,European Union - 28 countries (2013-2020),Non-renewable waste,2015,"13,477.401"
2926,Euro area - 19 countries  (from 2015),Non-renewable waste,2015,"10,407.823"
2927,Belgium,Non-renewable waste,2015,669.304
2928,Bulgaria,Non-renewable waste,2015,18.272
2929,Czechia,Non-renewable waste,2015,277.300
2930,Denmark,Non-renewable waste,2015,426.604
2931,Germany (until 1990 former territory of the FRG),Non-renewable waste,2015,"4,251.911"
2932,Estonia,Non-renewable waste,2015,47.339
2933,Ireland,Non-renewable waste,2015,68.799
2934,Greece,Non-renewable waste,2015,89.137
2935,Spain,Non-renewable waste,2015,252.006
2936,France,Non-renewable waste,2015,"1,670.604"
2937,Croatia,Non-renewable waste,2015,9.315
2938,Italy,Non-renewable waste,2015,"1,149.207"
2939,Cyprus,Non-renewable waste,2015,12.324
2940,Latvia,Non-renewable waste,2015,55.006
2941,Lithuania,Non-renewable waste,2015,22.523
2942,Luxembourg,Non-renewable waste,2015,33.875
2943,Hungary,Non-renewable waste,2015,132.321
2944,Malta,Non-renewable waste,2015,0.000
2945,Netherlands,Non-renewable waste,2015,796.742
2946,Austria,Non-renewable waste,2015,666.351
2947,Poland,Non-renewable waste,2015,523.479
2948,Portugal,Non-renewable waste,2015,155.130
2949,Romania,Non-renewable waste,2015,71.988
2950,Slovenia,Non-renewable waste,2015,37.594
2951,Slovakia,Non-renewable waste,2015,190.647
2952,Finland,Non-renewable waste,2015,239.324
2953,Sweden,Non-renewable waste,2015,623.483
2954,Iceland,Non-renewable waste,2015,0.000
2955,Norway,Non-renewable waste,2015,260.096
2956,United Kingdom,Non-renewable waste,2015,986.816
2957,Montenegro,Non-renewable waste,2015,0.000
2958,North Macedonia,Non-renewable waste,2015,0.000
2959,Albania,Non-renewable waste,2015,0.000
2960,Serbia,Non-renewable waste,2015,0.860
2961,Turkey,Non-renewable waste,2015,32.531
2962,Bosnia and Herzegovina,Non-renewable waste,2015,0.000
2963,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2015,0.000
2964,Moldova,Non-renewable waste,2015,0.000
2965,Ukraine,Non-renewable waste,2015,0.000
2966,Georgia,Non-renewable waste,2015,0.000
2967,European Union - 27 countries (from 2020),Electricity,2015,-573.956
2968,European Union - 28 countries (2013-2020),Electricity,2015,"1,240.795"
2969,Euro area - 19 countries  (from 2015),Electricity,2015,"1,693.063"
2970,Belgium,Electricity,2015,"1,805.589"
2971,Bulgaria,Electricity,2015,-909.286
2972,Czechia,Electricity,2015,"-1,076.096"
2973,Denmark,Electricity,2015,508.303
2974,Germany (until 1990 former territory of the FRG),Electricity,2015,"-4,151.505"
2975,Estonia,Electricity,2015,-79.536
2976,Ireland,Electricity,2015,57.899
2977,Greece,Electricity,2015,826.139
2978,Spain,Electricity,2015,-11.436
2979,France,Electricity,2015,"-5,508.426"
2980,Croatia,Electricity,2015,583.749
2981,Italy,Electricity,2015,"3,987.790"
2982,Cyprus,Electricity,2015,0.000
2983,Latvia,Electricity,2015,156.578
2984,Lithuania,Electricity,2015,619.776
2985,Luxembourg,Electricity,2015,481.454
2986,Hungary,Electricity,2015,"1,176.784"
2987,Malta,Electricity,2015,90.628
2988,Netherlands,Electricity,2015,752.204
2989,Austria,Electricity,2015,865.135
2990,Poland,Electricity,2015,-28.719
2991,Portugal,Electricity,2015,194.841
2992,Romania,Electricity,2015,-578.504
2993,Slovenia,Electricity,2015,-4.127
2994,Slovakia,Electricity,2015,205.331
2995,Finland,Electricity,2015,"1,404.729"
2996,Sweden,Electricity,2015,"-1,943.250"
2997,Iceland,Electricity,2015,0.000
2998,Norway,Electricity,2015,"-1,259.243"
2999,United Kingdom,Electricity,2015,"1,814.751"
3000,Montenegro,Electricity,2015,44.970
3001,North Macedonia,Electricity,2015,216.079
3002,Albania,Electricity,2015,120.292
3003,Serbia,Electricity,2015,-78.934
3004,Turkey,Electricity,2015,338.865
3005,Bosnia and Herzegovina,Electricity,2015,-183.577
3006,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2015,11.264
3007,Moldova,Electricity,2015,285.039
3008,Ukraine,Electricity,2015,-116.079
3009,Georgia,Electricity,2015,3.353
3010,European Union - 27 countries (from 2020),Heat,2015,998.916
3011,European Union - 28 countries (2013-2020),Heat,2015,998.916
3012,Euro area - 19 countries  (from 2015),Heat,2015,902.308
3013,Belgium,Heat,2015,296.21
3014,Bulgaria,Heat,2015,43.317
3015,Czechia,Heat,2015,2.847
3016,Denmark,Heat,2015,3.597
3017,Germany (until 1990 former territory of the FRG),Heat,2015,-3.463
3018,Estonia,Heat,2015,0.0
3019,Ireland,Heat,2015,0.0
3020,Greece,Heat,2015,0.0
3021,Spain,Heat,2015,0.0
3022,France,Heat,2015,0.0
3023,Croatia,Heat,2015,0.0
3024,Italy,Heat,2015,0.0
3025,Cyprus,Heat,2015,0.0
3026,Latvia,Heat,2015,0.0
3027,Lithuania,Heat,2015,274.864
3028,Luxembourg,Heat,2015,0.0
3029,Hungary,Heat,2015,0.0
3030,Malta,Heat,2015,0.0
3031,Netherlands,Heat,2015,189.191
3032,Austria,Heat,2015,5.083
3033,Poland,Heat,2015,46.847
3034,Portugal,Heat,2015,3.454
3035,Romania,Heat,2015,0.0
3036,Slovenia,Heat,2015,0.0
3037,Slovakia,Heat,2015,1.911
3038,Finland,Heat,2015,135.058
3039,Sweden,Heat,2015,0.0
3040,Iceland,Heat,2015,0.0
3041,Norway,Heat,2015,144.473
3042,United Kingdom,Heat,2015,0.0
3043,Montenegro,Heat,2015,0.0
3044,North Macedonia,Heat,2015,0.0
3045,Albania,Heat,2015,0.0
3046,Serbia,Heat,2015,0.0
3047,Turkey,Heat,2015,0.0
3048,Bosnia and Herzegovina,Heat,2015,0.0
3049,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2015,0.0
3050,Moldova,Heat,2015,0.0
3051,Ukraine,Heat,2015,651.18
3052,Georgia,Heat,2015,0.0
3053,European Union - 27 countries (from 2020),Nuclear heat,2015,"204,299.769"
3054,European Union - 28 countries (2013-2020),Nuclear heat,2015,"219,779.102"
3055,Euro area - 19 countries  (from 2015),Nuclear heat,2015,"171,241.035"
3056,Belgium,Nuclear heat,2015,"6,801.296"
3057,Bulgaria,Nuclear heat,2015,"3,912.000"
3058,Czechia,Nuclear heat,2015,"6,680.352"
3059,Denmark,Nuclear heat,2015,0.000
3060,Germany (until 1990 former territory of the FRG),Nuclear heat,2015,"23,636.344"
3061,Estonia,Nuclear heat,2015,0.000
3062,Ireland,Nuclear heat,2015,0.000
3063,Greece,Nuclear heat,2015,0.000
3064,Spain,Nuclear heat,2015,"14,903.200"
3065,France,Nuclear heat,2015,"113,996.445"
3066,Croatia,Nuclear heat,2015,0.000
3067,Italy,Nuclear heat,2015,0.000
3068,Cyprus,Nuclear heat,2015,0.000
3069,Latvia,Nuclear heat,2015,0.000
3070,Lithuania,Nuclear heat,2015,0.000
3071,Luxembourg,Nuclear heat,2015,0.000
3072,Hungary,Nuclear heat,2015,"3,994.282"
3073,Malta,Nuclear heat,2015,0.000
3074,Netherlands,Nuclear heat,2015,937.350
3075,Austria,Nuclear heat,2015,0.000
3076,Poland,Nuclear heat,2015,0.000
3077,Portugal,Nuclear heat,2015,0.000
3078,Romania,Nuclear heat,2015,"2,940.100"
3079,Slovenia,Nuclear heat,2015,"1,332.200"
3080,Slovakia,Nuclear heat,2015,"4,028.000"
3081,Finland,Nuclear heat,2015,"5,606.200"
3082,Sweden,Nuclear heat,2015,"15,532.000"
3083,Iceland,Nuclear heat,2015,0.000
3084,Norway,Nuclear heat,2015,0.000
3085,United Kingdom,Nuclear heat,2015,"15,479.333"
3086,Montenegro,Nuclear heat,2015,0.000
3087,North Macedonia,Nuclear heat,2015,0.000
3088,Albania,Nuclear heat,2015,0.000
3089,Serbia,Nuclear heat,2015,0.000
3090,Turkey,Nuclear heat,2015,0.000
3091,Bosnia and Herzegovina,Nuclear heat,2015,0.000
3092,Kosovo (under United Nations Security Council Resolution 1244/99),Nuclear heat,2015,0.000
3093,Moldova,Nuclear heat,2015,0.000
3094,Ukraine,Nuclear heat,2015,"23,050.387"
3095,Georgia,Nuclear heat,2015,0.000
3096,European Union - 27 countries (from 2020),Total,2016,"1,424,846.190"
3097,European Union - 28 countries (2013-2020),Total,2016,"1,602,215.496"
3098,Euro area - 19 countries  (from 2015),Total,2016,"1,135,088.214"
3099,Belgium,Total,2016,"55,729.607"
3100,Bulgaria,Total,2016,"18,080.869"
3101,Czechia,Total,2016,"41,343.138"
3102,Denmark,Total,2016,"16,879.501"
3103,Germany (until 1990 former territory of the FRG),Total,2016,"311,411.038"
3104,Estonia,Total,2016,"5,958.353"
3105,Ireland,Total,2016,"14,074.013"
3106,Greece,Total,2016,"22,775.802"
3107,Spain,Total,2016,"120,027.371"
3108,France,Total,2016,"250,001.912"
3109,Croatia,Total,2016,"8,455.995"
3110,Italy,Total,2016,"150,981.786"
3111,Cyprus,Total,2016,"2,188.570"
3112,Latvia,Total,2016,"4,269.072"
3113,Lithuania,Total,2016,"7,260.136"
3114,Luxembourg,Total,2016,"3,686.310"
3115,Hungary,Total,2016,"25,327.308"
3116,Malta,Total,2016,594.334
3117,Netherlands,Total,2016,"74,136.870"
3118,Austria,Total,2016,"33,423.744"
3119,Poland,Total,2016,"99,899.354"
3120,Portugal,Total,2016,"22,382.269"
3121,Romania,Total,2016,"31,504.390"
3122,Slovenia,Total,2016,"6,688.921"
3123,Slovakia,Total,2016,"16,295.700"
3124,Finland,Total,2016,"33,202.406"
3125,Sweden,Total,2016,"48,267.421"
3126,Iceland,Total,2016,"5,303.863"
3127,Norway,Total,2016,"28,844.256"
3128,United Kingdom,Total,2016,"177,369.306"
3129,Montenegro,Total,2016,969.744
3130,North Macedonia,Total,2016,"2,689.800"
3131,Albania,Total,2016,"2,265.476"
3132,Serbia,Total,2016,"15,312.992"
3133,Turkey,Total,2016,"136,082.687"
3134,Bosnia and Herzegovina,Total,2016,"6,756.626"
3135,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2016,"2,699.478"
3136,Moldova,Total,2016,"2,675.233"
3137,Ukraine,Total,2016,"91,706.406"
3138,Georgia,Total,2016,"4,847.596"
3139,European Union - 27 countries (from 2020),Solid fossil fuels,2016,"224,550.721"
3140,European Union - 28 countries (2013-2020),Solid fossil fuels,2016,"237,187.673"
3141,Euro area - 19 countries  (from 2015),Solid fossil fuels,2016,"140,732.380"
3142,Belgium,Solid fossil fuels,2016,"3,179.570"
3143,Bulgaria,Solid fossil fuels,2016,"5,698.588"
