,country,fuel_type,year,1K_tonne_oil_equivalent
3286,European Union - 28 countries (2013-2020),Renewables and biofuels,2014,"4,851.726"
3287,Euro area - 19 countries  (from 2015),Renewables and biofuels,2014,"4,119.786"
3288,Belgium,Renewables and biofuels,2014,51.698
3289,Bulgaria,Renewables and biofuels,2014,114.923
3290,Czechia,Renewables and biofuels,2014,66.966
3291,Denmark,Renewables and biofuels,2014,43.754
3292,Germany (until 1990 former territory of the FRG),Renewables and biofuels,2014,"1,801.552"
3293,Estonia,Renewables and biofuels,2014,10.605
3294,Ireland,Renewables and biofuels,2014,41.614
3295,Greece,Renewables and biofuels,2014,36.606
3296,Spain,Renewables and biofuels,2014,273.223
3297,France,Renewables and biofuels,2014,585.844
3298,Croatia,Renewables and biofuels,2014,10.748
3299,Italy,Renewables and biofuels,2014,194.062
3300,Cyprus,Renewables and biofuels,2014,14.904
3301,Latvia,Renewables and biofuels,2014,86.773
3302,Lithuania,Renewables and biofuels,2014,38.330
3303,Luxembourg,Renewables and biofuels,2014,1.480
3304,Hungary,Renewables and biofuels,2014,51.280
3305,Malta,Renewables and biofuels,2014,0.851
3306,Netherlands,Renewables and biofuels,2014,188.133
3307,Austria,Renewables and biofuels,2014,234.225
3308,Poland,Renewables and biofuels,2014,229.722
3309,Portugal,Renewables and biofuels,2014,450.727
3310,Romania,Renewables and biofuels,2014,16.480
3311,Slovenia,Renewables and biofuels,2014,12.683
3312,Slovakia,Renewables and biofuels,2014,8.145
3313,Finland,Renewables and biofuels,2014,88.331
3314,Sweden,Renewables and biofuels,2014,64.055
3315,Iceland,Renewables and biofuels,2014,37.953
3316,Liechtenstein,Renewables and biofuels,2014,:
3317,Norway,Renewables and biofuels,2014,221.534
3318,Switzerland,Renewables and biofuels,2014,:
3319,United Kingdom,Renewables and biofuels,2014,134.012
3320,Montenegro,Renewables and biofuels,2014,4.610
3321,North Macedonia,Renewables and biofuels,2014,5.756
3322,Albania,Renewables and biofuels,2014,17.818
3323,Serbia,Renewables and biofuels,2014,49.967
3324,Turkey,Renewables and biofuels,2014,0.000
3325,Bosnia and Herzegovina,Renewables and biofuels,2014,46.718
3326,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels,2014,7.237
3327,Moldova,Renewables and biofuels,2014,11.431
3328,Ukraine,Renewables and biofuels,2014,27.873
3329,Georgia,Renewables and biofuels,2014,17.125
3330,European Union - 27 countries (from 2020),Oil shale and oil sands,2014,0.000
3331,European Union - 28 countries (2013-2020),Oil shale and oil sands,2014,0.000
3332,Euro area - 19 countries  (from 2015),Oil shale and oil sands,2014,0.000
3333,Belgium,Oil shale and oil sands,2014,0.000
3334,Bulgaria,Oil shale and oil sands,2014,0.000
3335,Czechia,Oil shale and oil sands,2014,0.000
3336,Denmark,Oil shale and oil sands,2014,0.000
3337,Germany (until 1990 former territory of the FRG),Oil shale and oil sands,2014,0.000
3338,Estonia,Oil shale and oil sands,2014,0.000
3339,Ireland,Oil shale and oil sands,2014,0.000
3340,Greece,Oil shale and oil sands,2014,0.000
3341,Spain,Oil shale and oil sands,2014,0.000
3342,France,Oil shale and oil sands,2014,0.000
3343,Croatia,Oil shale and oil sands,2014,0.000
3344,Italy,Oil shale and oil sands,2014,0.000
3345,Cyprus,Oil shale and oil sands,2014,0.000
3346,Latvia,Oil shale and oil sands,2014,0.000
3347,Lithuania,Oil shale and oil sands,2014,0.000
3348,Luxembourg,Oil shale and oil sands,2014,0.000
3349,Hungary,Oil shale and oil sands,2014,0.000
3350,Malta,Oil shale and oil sands,2014,0.000
3351,Netherlands,Oil shale and oil sands,2014,0.000
3352,Austria,Oil shale and oil sands,2014,0.000
3353,Poland,Oil shale and oil sands,2014,0.000
3354,Portugal,Oil shale and oil sands,2014,0.000
3355,Romania,Oil shale and oil sands,2014,0.000
3356,Slovenia,Oil shale and oil sands,2014,0.000
3357,Slovakia,Oil shale and oil sands,2014,0.000
3358,Finland,Oil shale and oil sands,2014,0.000
3359,Sweden,Oil shale and oil sands,2014,0.000
3360,Iceland,Oil shale and oil sands,2014,0.000
3361,Liechtenstein,Oil shale and oil sands,2014,:
3362,Norway,Oil shale and oil sands,2014,0.000
3363,Switzerland,Oil shale and oil sands,2014,:
3364,United Kingdom,Oil shale and oil sands,2014,0.000
3365,Montenegro,Oil shale and oil sands,2014,0.000
3366,North Macedonia,Oil shale and oil sands,2014,0.000
3367,Albania,Oil shale and oil sands,2014,0.000
3368,Serbia,Oil shale and oil sands,2014,0.000
3369,Turkey,Oil shale and oil sands,2014,0.000
3370,Bosnia and Herzegovina,Oil shale and oil sands,2014,0.000
3371,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands,2014,0.000
3372,Moldova,Oil shale and oil sands,2014,0.000
3373,Ukraine,Oil shale and oil sands,2014,0.000
3374,Georgia,Oil shale and oil sands,2014,0.000
3375,European Union - 27 countries (from 2020),Total,2014,"123,159.093"
3376,European Union - 28 countries (2013-2020),Total,2014,"138,682.674"
3377,Euro area - 19 countries  (from 2015),Total,2014,"101,072.023"
3378,Belgium,Total,2014,"4,182.076"
3379,Bulgaria,Total,2014,992.002
3380,Czechia,Total,2014,"2,922.578"
3381,Denmark,Total,2014,"1,847.338"
3382,Germany (until 1990 former territory of the FRG),Total,2014,"30,716.283"
3383,Estonia,Total,2014,457.642
3384,Ireland,Total,2014,"1,497.184"
3385,Greece,Total,2014,"1,714.028"
3386,Spain,Total,2014,"8,962.284"
3387,France,Total,2014,"21,337.977"
3388,Croatia,Total,2014,693.230
3389,Italy,Total,2014,"14,666.679"
3390,Cyprus,Total,2014,200.484
3391,Latvia,Total,2014,608.772
3392,Lithuania,Total,2014,585.668
3393,Luxembourg,Total,2014,360.831
3394,Hungary,Total,2014,"2,114.780"
3395,Malta,Total,2014,110.711
3396,Netherlands,Total,2014,"6,412.357"
3397,Austria,Total,2014,"2,423.632"
3398,Poland,Total,2014,"7,788.281"
3399,Portugal,Total,2014,"2,284.617"
3400,Romania,Total,2014,"1,768.388"
3401,Slovenia,Total,2014,427.211
3402,Slovakia,Total,2014,"1,233.318"
3403,Finland,Total,2014,"2,890.269"
3404,Sweden,Total,2014,"3,960.473"
3405,Iceland,Total,2014,363.777
3406,Liechtenstein,Total,2014,:
3407,Norway,Total,2014,"2,816.554"
3408,Switzerland,Total,2014,:
3409,United Kingdom,Total,2014,"15,523.581"
3410,Montenegro,Total,2014,68.962
3411,North Macedonia,Total,2014,196.034
3412,Albania,Total,2014,179.239
3413,Serbia,Total,2014,772.340
3414,Turkey,Total,2014,"11,021.419"
3415,Bosnia and Herzegovina,Total,2014,163.649
3416,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2014,139.135
3417,Moldova,Total,2014,237.402
3418,Ukraine,Total,2014,"4,664.962"
3419,Georgia,Total,2014,433.077
3420,European Union - 27 countries (from 2020),Non-renewable waste,2014,206.861
3421,European Union - 28 countries (2013-2020),Non-renewable waste,2014,252.528
3422,Euro area - 19 countries  (from 2015),Non-renewable waste,2014,155.916
3423,Belgium,Non-renewable waste,2014,16.626
3424,Bulgaria,Non-renewable waste,2014,0.000
3425,Czechia,Non-renewable waste,2014,29.378
3426,Denmark,Non-renewable waste,2014,8.001
3427,Germany (until 1990 former territory of the FRG),Non-renewable waste,2014,0.000
3428,Estonia,Non-renewable waste,2014,0.000
3429,Ireland,Non-renewable waste,2014,0.000
3430,Greece,Non-renewable waste,2014,0.000
3431,Spain,Non-renewable waste,2014,0.000
3432,France,Non-renewable waste,2014,75.972
3433,Croatia,Non-renewable waste,2014,0.000
3434,Italy,Non-renewable waste,2014,0.000
3435,Cyprus,Non-renewable waste,2014,0.000
3436,Latvia,Non-renewable waste,2014,0.000
3437,Lithuania,Non-renewable waste,2014,0.000
3438,Luxembourg,Non-renewable waste,2014,0.000
3439,Hungary,Non-renewable waste,2014,2.221
3440,Malta,Non-renewable waste,2014,0.000
3441,Netherlands,Non-renewable waste,2014,40.914
3442,Austria,Non-renewable waste,2014,0.000
3443,Poland,Non-renewable waste,2014,5.517
3444,Portugal,Non-renewable waste,2014,0.000
3445,Romania,Non-renewable waste,2014,5.828
3446,Slovenia,Non-renewable waste,2014,0.000
3447,Slovakia,Non-renewable waste,2014,22.404
3448,Finland,Non-renewable waste,2014,0.000
3449,Sweden,Non-renewable waste,2014,0.000
3450,Iceland,Non-renewable waste,2014,0.000
3451,Liechtenstein,Non-renewable waste,2014,:
3452,Norway,Non-renewable waste,2014,13.413
3453,Switzerland,Non-renewable waste,2014,:
3454,United Kingdom,Non-renewable waste,2014,45.667
3455,Montenegro,Non-renewable waste,2014,0.000
3456,North Macedonia,Non-renewable waste,2014,0.000
3457,Albania,Non-renewable waste,2014,0.000
3458,Serbia,Non-renewable waste,2014,0.000
3459,Turkey,Non-renewable waste,2014,0.000
3460,Bosnia and Herzegovina,Non-renewable waste,2014,0.000
3461,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2014,0.000
3462,Moldova,Non-renewable waste,2014,0.000
3463,Ukraine,Non-renewable waste,2014,0.000
3464,Georgia,Non-renewable waste,2014,0.000
3465,European Union - 27 countries (from 2020),Solid fossil fuels,2015,"1,050.304"
3466,European Union - 28 countries (2013-2020),Solid fossil fuels,2015,"1,072.474"
3467,Euro area - 19 countries  (from 2015),Solid fossil fuels,2015,369.657
3468,Belgium,Solid fossil fuels,2015,0.000
3469,Bulgaria,Solid fossil fuels,2015,5.554
3470,Czechia,Solid fossil fuels,2015,24.938
3471,Denmark,Solid fossil fuels,2015,0.000
3472,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2015,183.955
3473,Estonia,Solid fossil fuels,2015,0.000
3474,Ireland,Solid fossil fuels,2015,0.337
3475,Greece,Solid fossil fuels,2015,0.000
3476,Spain,Solid fossil fuels,2015,0.000
3477,France,Solid fossil fuels,2015,42.534
3478,Croatia,Solid fossil fuels,2015,0.000
3479,Italy,Solid fossil fuels,2015,0.000
3480,Cyprus,Solid fossil fuels,2015,0.000
3481,Latvia,Solid fossil fuels,2015,6.282
3482,Lithuania,Solid fossil fuels,2015,25.799
3483,Luxembourg,Solid fossil fuels,2015,0.000
3484,Hungary,Solid fossil fuels,2015,2.926
3485,Malta,Solid fossil fuels,2015,0.000
3486,Netherlands,Solid fossil fuels,2015,1.760
3487,Austria,Solid fossil fuels,2015,0.014
3488,Poland,Solid fossil fuels,2015,646.786
3489,Portugal,Solid fossil fuels,2015,0.000
3490,Romania,Solid fossil fuels,2015,0.443
3491,Slovenia,Solid fossil fuels,2015,0.000
3492,Slovakia,Solid fossil fuels,2015,108.976
3493,Finland,Solid fossil fuels,2015,0.000
3494,Sweden,Solid fossil fuels,2015,0.000
3495,Iceland,Solid fossil fuels,2015,0.000
3496,Liechtenstein,Solid fossil fuels,2015,:
3497,Norway,Solid fossil fuels,2015,0.000
3498,Switzerland,Solid fossil fuels,2015,:
3499,United Kingdom,Solid fossil fuels,2015,22.170
3500,Montenegro,Solid fossil fuels,2015,1.540
3501,North Macedonia,Solid fossil fuels,2015,0.751
3502,Albania,Solid fossil fuels,2015,3.005
3503,Serbia,Solid fossil fuels,2015,64.825
3504,Turkey,Solid fossil fuels,2015,"3,804.355"
3505,Bosnia and Herzegovina,Solid fossil fuels,2015,111.283
3506,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2015,18.635
3507,Moldova,Solid fossil fuels,2015,16.955
3508,Ukraine,Solid fossil fuels,2015,57.735
3509,Georgia,Solid fossil fuels,2015,1.064
3510,European Union - 27 countries (from 2020),Manufactured gases,2015,0.365
3511,European Union - 28 countries (2013-2020),Manufactured gases,2015,0.365
3512,Euro area - 19 countries  (from 2015),Manufactured gases,2015,0.215
3513,Belgium,Manufactured gases,2015,0.000
3514,Bulgaria,Manufactured gases,2015,0.000
3515,Czechia,Manufactured gases,2015,0.000
3516,Denmark,Manufactured gases,2015,0.000
3517,Germany (until 1990 former territory of the FRG),Manufactured gases,2015,0.000
3518,Estonia,Manufactured gases,2015,0.000
3519,Ireland,Manufactured gases,2015,0.000
3520,Greece,Manufactured gases,2015,0.000
3521,Spain,Manufactured gases,2015,0.215
3522,France,Manufactured gases,2015,0.000
3523,Croatia,Manufactured gases,2015,0.150
3524,Italy,Manufactured gases,2015,0.000
3525,Cyprus,Manufactured gases,2015,0.000
3526,Latvia,Manufactured gases,2015,0.000
3527,Lithuania,Manufactured gases,2015,0.000
3528,Luxembourg,Manufactured gases,2015,0.000
3529,Hungary,Manufactured gases,2015,0.000
3530,Malta,Manufactured gases,2015,0.000
3531,Netherlands,Manufactured gases,2015,0.000
3532,Austria,Manufactured gases,2015,0.000
3533,Poland,Manufactured gases,2015,0.000
3534,Portugal,Manufactured gases,2015,0.000
3535,Romania,Manufactured gases,2015,0.000
3536,Slovenia,Manufactured gases,2015,0.000
3537,Slovakia,Manufactured gases,2015,0.000
3538,Finland,Manufactured gases,2015,0.000
3539,Sweden,Manufactured gases,2015,0.000
3540,Iceland,Manufactured gases,2015,0.000
3541,Liechtenstein,Manufactured gases,2015,:
3542,Norway,Manufactured gases,2015,0.000
3543,Switzerland,Manufactured gases,2015,:
3544,United Kingdom,Manufactured gases,2015,0.000
3545,Montenegro,Manufactured gases,2015,0.000
3546,North Macedonia,Manufactured gases,2015,0.000
3547,Albania,Manufactured gases,2015,0.000
3548,Serbia,Manufactured gases,2015,0.000
3549,Turkey,Manufactured gases,2015,0.000
3550,Bosnia and Herzegovina,Manufactured gases,2015,0.000
3551,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2015,0.000
3552,Moldova,Manufactured gases,2015,0.000
3553,Ukraine,Manufactured gases,2015,0.000
3554,Georgia,Manufactured gases,2015,0.000
3555,European Union - 27 countries (from 2020),Electricity,2015,"63,069.174"
3556,European Union - 28 countries (2013-2020),Electricity,2015,"71,164.133"
3557,Euro area - 19 countries  (from 2015),Electricity,2015,"52,072.918"
3558,Belgium,Electricity,2015,"1,845.142"
3559,Bulgaria,Electricity,2015,694.411
3560,Czechia,Electricity,2015,"1,279.020"
3561,Denmark,Electricity,2015,867.346
3562,Germany (until 1990 former territory of the FRG),Electricity,2015,"12,101.118"
3563,Estonia,Electricity,2015,241.874
3564,Ireland,Electricity,2015,940.010
3565,Greece,Electricity,2015,"1,541.359"
3566,Spain,Electricity,2015,"6,372.141"
3567,France,Electricity,2015,"12,154.710"
3568,Croatia,Electricity,2015,457.919
3569,Italy,Electricity,2015,"7,917.885"
3570,Cyprus,Electricity,2015,162.204
3571,Latvia,Electricity,2015,234.308
3572,Lithuania,Electricity,2015,267.412
3573,Luxembourg,Electricity,2015,164.533
3574,Hungary,Electricity,2015,682.459
3575,Malta,Electricity,2015,86.156
3576,Netherlands,Electricity,2015,"3,134.535"
3577,Austria,Electricity,2015,"1,062.497"
3578,Poland,Electricity,2015,"3,907.362"
3579,Portugal,Electricity,2015,"1,478.332"
3580,Romania,Electricity,2015,722.872
3581,Slovenia,Electricity,2015,277.902
3582,Slovakia,Electricity,2015,590.370
3583,Finland,Electricity,2015,"1,500.430"
3584,Sweden,Electricity,2015,"2,384.867"
3585,Iceland,Electricity,2015,104.643
3586,Liechtenstein,Electricity,2015,:
3587,Norway,Electricity,2015,"2,120.378"
3588,Switzerland,Electricity,2015,:
3589,United Kingdom,Electricity,2015,"8,094.959"
3590,Montenegro,Electricity,2015,54.600
3591,North Macedonia,Electricity,2015,125.881
3592,Albania,Electricity,2015,118.057
3593,Serbia,Electricity,2015,423.044
3594,Turkey,Electricity,2015,"5,153.396"
3595,Bosnia and Herzegovina,Electricity,2015,154.944
3596,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2015,67.068
3597,Moldova,Electricity,2015,98.710
3598,Ukraine,Electricity,2015,"1,877.472"
3599,Georgia,Electricity,2015,218.831
3600,European Union - 27 countries (from 2020),Natural gas,2015,"37,007.269"
3601,European Union - 28 countries (2013-2020),Natural gas,2015,"43,266.856"
3602,Euro area - 19 countries  (from 2015),Natural gas,2015,"31,676.351"
3603,Belgium,Natural gas,2015,"1,707.193"
3604,Bulgaria,Natural gas,2015,89.060
3605,Czechia,Natural gas,2015,"1,078.009"
3606,Denmark,Natural gas,2015,172.469
3607,Germany (until 1990 former territory of the FRG),Natural gas,2015,"9,620.271"
3608,Estonia,Natural gas,2015,69.991
3609,Ireland,Natural gas,2015,367.513
3610,Greece,Natural gas,2015,165.734
3611,Spain,Natural gas,2015,"2,826.550"
3612,France,Natural gas,2015,"5,849.049"
3613,Croatia,Natural gas,2015,169.239
3614,Italy,Natural gas,2015,"6,499.162"
3615,Cyprus,Natural gas,2015,0.000
3616,Latvia,Natural gas,2015,85.576
3617,Lithuania,Natural gas,2015,61.500
3618,Luxembourg,Natural gas,2015,103.548
3619,Hungary,Natural gas,2015,"1,261.092"
3620,Malta,Natural gas,2015,0.000
3621,Netherlands,Natural gas,2015,"3,119.658"
3622,Austria,Natural gas,2015,362.355
3623,Poland,Natural gas,2015,"1,715.456"
3624,Portugal,Natural gas,2015,233.651
3625,Romania,Natural gas,2015,750.602
3626,Slovenia,Natural gas,2015,50.129
3627,Slovakia,Natural gas,2015,526.096
3628,Finland,Natural gas,2015,28.375
3629,Sweden,Natural gas,2015,94.991
3630,Iceland,Natural gas,2015,0.000
3631,Liechtenstein,Natural gas,2015,:
3632,Norway,Natural gas,2015,23.863
3633,Switzerland,Natural gas,2015,:
3634,United Kingdom,Natural gas,2015,"6,259.587"
3635,Montenegro,Natural gas,2015,0.000
3636,North Macedonia,Natural gas,2015,5.396
3637,Albania,Natural gas,2015,0.000
3638,Serbia,Natural gas,2015,135.684
3639,Turkey,Natural gas,2015,"2,602.171"
3640,Bosnia and Herzegovina,Natural gas,2015,26.032
3641,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2015,0.000
3642,Moldova,Natural gas,2015,76.182
3643,Ukraine,Natural gas,2015,246.690
3644,Georgia,Natural gas,2015,151.063
3645,European Union - 27 countries (from 2020),Heat,2015,"8,348.816"
3646,European Union - 28 countries (2013-2020),Heat,2015,"8,646.433"
3647,Euro area - 19 countries  (from 2015),Heat,2015,"4,488.419"
3648,Belgium,Heat,2015,59.637
3649,Bulgaria,Heat,2015,112.520
3650,Czechia,Heat,2015,462.477
3651,Denmark,Heat,2015,751.206
3652,Germany (until 1990 former territory of the FRG),Heat,2015,"1,316.495"
3653,Estonia,Heat,2015,108.006
3654,Ireland,Heat,2015,0.000
3655,Greece,Heat,2015,0.000
3656,Spain,Heat,2015,0.000
3657,France,Heat,2015,701.333
3658,Croatia,Heat,2015,60.204
3659,Italy,Heat,2015,221.147
3660,Cyprus,Heat,2015,0.000
3661,Latvia,Heat,2015,124.821
3662,Lithuania,Heat,2015,174.310
3663,Luxembourg,Heat,2015,50.914
3664,Hungary,Heat,2015,160.218
3665,Malta,Heat,2015,0.143
3666,Netherlands,Heat,2015,102.663
3667,Austria,Heat,2015,650.255
3668,Poland,Heat,2015,898.873
3669,Portugal,Heat,2015,24.291
3670,Romania,Heat,2015,183.792
3671,Slovenia,Heat,2015,43.398
3672,Slovakia,Heat,2015,28.805
3673,Finland,Heat,2015,882.201
3674,Sweden,Heat,2015,"1,231.107"
3675,Iceland,Heat,2015,253.989
3676,Liechtenstein,Heat,2015,:
3677,Norway,Heat,2015,286.209
3678,Switzerland,Heat,2015,:
3679,United Kingdom,Heat,2015,297.617
3680,Montenegro,Heat,2015,0.000
3681,North Macedonia,Heat,2015,11.417
3682,Albania,Heat,2015,0.000
3683,Serbia,Heat,2015,124.916
3684,Turkey,Heat,2015,0.000
3685,Bosnia and Herzegovina,Heat,2015,27.491
3686,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2015,3.344
3687,Moldova,Heat,2015,44.043
3688,Ukraine,Heat,2015,"1,560.691"
3689,Georgia,Heat,2015,0.000
3690,European Union - 27 countries (from 2020),Oil and petroleum products,2015,"14,650.393"
3691,European Union - 28 countries (2013-2020),Oil and petroleum products,2015,"15,771.408"
3692,Euro area - 19 countries  (from 2015),Oil and petroleum products,2015,"13,676.318"
3693,Belgium,Oil and petroleum products,2015,853.143
3694,Bulgaria,Oil and petroleum products,2015,38.746
3695,Czechia,Oil and petroleum products,2015,27.076
3696,Denmark,Oil and petroleum products,2015,62.089
3697,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2015,"7,023.168"
3698,Estonia,Oil and petroleum products,2015,33.237
3699,Ireland,Oil and petroleum products,2015,266.437
3700,Greece,Oil and petroleum products,2015,117.340
3701,Spain,Oil and petroleum products,2015,"1,057.586"
3702,France,Oil and petroleum products,2015,"2,727.935"
3703,Croatia,Oil and petroleum products,2015,62.239
3704,Italy,Oil and petroleum products,2015,563.533
3705,Cyprus,Oil and petroleum products,2015,28.689
3706,Latvia,Oil and petroleum products,2015,52.012
3707,Lithuania,Oil and petroleum products,2015,2.047
3708,Luxembourg,Oil and petroleum products,2015,76.732
3709,Hungary,Oil and petroleum products,2015,39.663
3710,Malta,Oil and petroleum products,2015,33.892
3711,Netherlands,Oil and petroleum products,2015,172.328
3712,Austria,Oil and petroleum products,2015,171.761
3713,Poland,Oil and petroleum products,2015,419.581
3714,Portugal,Oil and petroleum products,2015,164.326
3715,Romania,Oil and petroleum products,2015,82.549
3716,Slovenia,Oil and petroleum products,2015,73.257
3717,Slovakia,Oil and petroleum products,2015,13.728
3718,Finland,Oil and petroleum products,2015,245.167
3719,Sweden,Oil and petroleum products,2015,242.132
3720,Iceland,Oil and petroleum products,2015,0.000
3721,Liechtenstein,Oil and petroleum products,2015,:
3722,Norway,Oil and petroleum products,2015,174.162
3723,Switzerland,Oil and petroleum products,2015,:
3724,United Kingdom,Oil and petroleum products,2015,"1,121.015"
3725,Montenegro,Oil and petroleum products,2015,8.261
3726,North Macedonia,Oil and petroleum products,2015,62.671
3727,Albania,Oil and petroleum products,2015,48.110
3728,Serbia,Oil and petroleum products,2015,73.009
3729,Turkey,Oil and petroleum products,2015,634.854
3730,Bosnia and Herzegovina,Oil and petroleum products,2015,0.000
3731,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2015,51.702
3732,Moldova,Oil and petroleum products,2015,1.016
3733,Ukraine,Oil and petroleum products,2015,91.148
3734,Georgia,Oil and petroleum products,2015,14.245
3735,European Union - 27 countries (from 2020),Peat and peat products,2015,8.415
3736,European Union - 28 countries (2013-2020),Peat and peat products,2015,8.415
3737,Euro area - 19 countries  (from 2015),Peat and peat products,2015,8.415
3738,Belgium,Peat and peat products,2015,0.000
3739,Bulgaria,Peat and peat products,2015,0.000
3740,Czechia,Peat and peat products,2015,0.000
3741,Denmark,Peat and peat products,2015,0.000
3742,Germany (until 1990 former territory of the FRG),Peat and peat products,2015,0.000
3743,Estonia,Peat and peat products,2015,0.726
3744,Ireland,Peat and peat products,2015,0.000
3745,Greece,Peat and peat products,2015,0.000
3746,Spain,Peat and peat products,2015,0.000
3747,France,Peat and peat products,2015,0.000
3748,Croatia,Peat and peat products,2015,0.000
3749,Italy,Peat and peat products,2015,0.000
3750,Cyprus,Peat and peat products,2015,0.000
3751,Latvia,Peat and peat products,2015,0.000
3752,Lithuania,Peat and peat products,2015,5.529
3753,Luxembourg,Peat and peat products,2015,0.000
3754,Hungary,Peat and peat products,2015,0.000
3755,Malta,Peat and peat products,2015,0.000
3756,Netherlands,Peat and peat products,2015,0.000
3757,Austria,Peat and peat products,2015,0.000
3758,Poland,Peat and peat products,2015,0.000
3759,Portugal,Peat and peat products,2015,0.000
3760,Romania,Peat and peat products,2015,0.000
3761,Slovenia,Peat and peat products,2015,0.000
3762,Slovakia,Peat and peat products,2015,0.000
3763,Finland,Peat and peat products,2015,2.160
3764,Sweden,Peat and peat products,2015,0.000
3765,Iceland,Peat and peat products,2015,0.000
3766,Liechtenstein,Peat and peat products,2015,:
3767,Norway,Peat and peat products,2015,0.000
3768,Switzerland,Peat and peat products,2015,:
3769,United Kingdom,Peat and peat products,2015,0.000
3770,Montenegro,Peat and peat products,2015,0.000
3771,North Macedonia,Peat and peat products,2015,0.000
3772,Albania,Peat and peat products,2015,0.000
3773,Serbia,Peat and peat products,2015,0.000
3774,Turkey,Peat and peat products,2015,0.000
3775,Bosnia and Herzegovina,Peat and peat products,2015,0.000
3776,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2015,0.000
3777,Moldova,Peat and peat products,2015,0.284
3778,Ukraine,Peat and peat products,2015,8.164
3779,Georgia,Peat and peat products,2015,0.000
3780,European Union - 27 countries (from 2020),Renewables and biofuels,2015,"5,038.892"
3781,European Union - 28 countries (2013-2020),Renewables and biofuels,2015,"6,042.415"
3782,Euro area - 19 countries  (from 2015),Renewables and biofuels,2015,"4,386.172"
3783,Belgium,Renewables and biofuels,2015,50.578
3784,Bulgaria,Renewables and biofuels,2015,138.367
3785,Czechia,Renewables and biofuels,2015,73.411
3786,Denmark,Renewables and biofuels,2015,39.792
3787,Germany (until 1990 former territory of the FRG),Renewables and biofuels,2015,"1,979.805"
3788,Estonia,Renewables and biofuels,2015,11.560
3789,Ireland,Renewables and biofuels,2015,32.441
3790,Greece,Renewables and biofuels,2015,50.502
3791,Spain,Renewables and biofuels,2015,344.416
3792,France,Renewables and biofuels,2015,596.341
3793,Croatia,Renewables and biofuels,2015,13.375
3794,Italy,Renewables and biofuels,2015,189.739
3795,Cyprus,Renewables and biofuels,2015,15.752
3796,Latvia,Renewables and biofuels,2015,83.309
3797,Lithuania,Renewables and biofuels,2015,38.325
3798,Luxembourg,Renewables and biofuels,2015,1.148
3799,Hungary,Renewables and biofuels,2015,52.976
3800,Malta,Renewables and biofuels,2015,0.752
3801,Netherlands,Renewables and biofuels,2015,197.151
3802,Austria,Renewables and biofuels,2015,231.776
3803,Poland,Renewables and biofuels,2015,249.541
3804,Portugal,Renewables and biofuels,2015,455.781
3805,Romania,Renewables and biofuels,2015,16.122
3806,Slovenia,Renewables and biofuels,2015,9.817
3807,Slovakia,Renewables and biofuels,2015,18.439
3808,Finland,Renewables and biofuels,2015,78.540
3809,Sweden,Renewables and biofuels,2015,69.136
3810,Iceland,Renewables and biofuels,2015,37.953
3811,Liechtenstein,Renewables and biofuels,2015,:
3812,Norway,Renewables and biofuels,2015,231.726
3813,Switzerland,Renewables and biofuels,2015,:
3814,United Kingdom,Renewables and biofuels,2015,"1,003.523"
3815,Montenegro,Renewables and biofuels,2015,5.971
3816,North Macedonia,Renewables and biofuels,2015,5.756
3817,Albania,Renewables and biofuels,2015,27.730
3818,Serbia,Renewables and biofuels,2015,53.167
3819,Turkey,Renewables and biofuels,2015,0.000
3820,Bosnia and Herzegovina,Renewables and biofuels,2015,37.953
3821,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels,2015,7.595
3822,Moldova,Renewables and biofuels,2015,9.285
3823,Ukraine,Renewables and biofuels,2015,46.456
3824,Georgia,Renewables and biofuels,2015,17.412
3825,European Union - 27 countries (from 2020),Oil shale and oil sands,2015,0.000
3826,European Union - 28 countries (2013-2020),Oil shale and oil sands,2015,0.000
3827,Euro area - 19 countries  (from 2015),Oil shale and oil sands,2015,0.000
3828,Belgium,Oil shale and oil sands,2015,0.000
3829,Bulgaria,Oil shale and oil sands,2015,0.000
3830,Czechia,Oil shale and oil sands,2015,0.000
3831,Denmark,Oil shale and oil sands,2015,0.000
3832,Germany (until 1990 former territory of the FRG),Oil shale and oil sands,2015,0.000
3833,Estonia,Oil shale and oil sands,2015,0.000
3834,Ireland,Oil shale and oil sands,2015,0.000
3835,Greece,Oil shale and oil sands,2015,0.000
3836,Spain,Oil shale and oil sands,2015,0.000
3837,France,Oil shale and oil sands,2015,0.000
3838,Croatia,Oil shale and oil sands,2015,0.000
3839,Italy,Oil shale and oil sands,2015,0.000
