,country,product_type,year,1K_tonne_oil_equivalent
2260,Portugal,Non-renewable waste,2014,86.056
2261,Romania,Non-renewable waste,2014,69.241
2262,Slovenia,Non-renewable waste,2014,25.198
2263,Slovakia,Non-renewable waste,2014,140.561
2264,Finland,Non-renewable waste,2014,55.436
2265,Sweden,Non-renewable waste,2014,0.000
2266,Iceland,Non-renewable waste,2014,0.000
2267,Norway,Non-renewable waste,2014,96.937
2268,United Kingdom,Non-renewable waste,2014,143.116
2269,Montenegro,Non-renewable waste,2014,0.000
2270,North Macedonia,Non-renewable waste,2014,0.000
2271,Albania,Non-renewable waste,2014,0.000
2272,Serbia,Non-renewable waste,2014,0.406
2273,Turkey,Non-renewable waste,2014,0.000
2274,Bosnia and Herzegovina,Non-renewable waste,2014,0.000
2275,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2014,0.000
2276,Moldova,Non-renewable waste,2014,0.000
2277,Ukraine,Non-renewable waste,2014,0.000
2278,Georgia,Non-renewable waste,2014,0.000
2279,European Union - 27 countries (from 2020),Electricity,2014,:
2280,European Union - 28 countries (2013-2020),Electricity,2014,:
2281,Euro area - 19 countries  (from 2015),Electricity,2014,:
2282,Belgium,Electricity,2014,:
2283,Bulgaria,Electricity,2014,:
2284,Czechia,Electricity,2014,:
2285,Denmark,Electricity,2014,:
2286,Germany (until 1990 former territory of the FRG),Electricity,2014,:
2287,Estonia,Electricity,2014,:
2288,Ireland,Electricity,2014,:
2289,Greece,Electricity,2014,:
2290,Spain,Electricity,2014,:
2291,France,Electricity,2014,:
2292,Croatia,Electricity,2014,:
2293,Italy,Electricity,2014,:
2294,Cyprus,Electricity,2014,:
2295,Latvia,Electricity,2014,:
2296,Lithuania,Electricity,2014,:
2297,Luxembourg,Electricity,2014,:
2298,Hungary,Electricity,2014,:
2299,Malta,Electricity,2014,:
2300,Netherlands,Electricity,2014,:
2301,Austria,Electricity,2014,:
2302,Poland,Electricity,2014,:
2303,Portugal,Electricity,2014,:
2304,Romania,Electricity,2014,:
2305,Slovenia,Electricity,2014,:
2306,Slovakia,Electricity,2014,:
2307,Finland,Electricity,2014,:
2308,Sweden,Electricity,2014,:
2309,Iceland,Electricity,2014,:
2310,Norway,Electricity,2014,:
2311,United Kingdom,Electricity,2014,:
2312,Montenegro,Electricity,2014,:
2313,North Macedonia,Electricity,2014,:
2314,Albania,Electricity,2014,:
2315,Serbia,Electricity,2014,:
2316,Turkey,Electricity,2014,:
2317,Bosnia and Herzegovina,Electricity,2014,:
2318,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2014,:
2319,Moldova,Electricity,2014,:
2320,Ukraine,Electricity,2014,:
2321,Georgia,Electricity,2014,:
2322,European Union - 27 countries (from 2020),Heat,2014,"44,704.883"
2323,European Union - 28 countries (2013-2020),Heat,2014,"45,859.631"
2324,Euro area - 19 countries  (from 2015),Heat,2014,"27,488.274"
2325,Belgium,Heat,2014,517.620
2326,Bulgaria,Heat,2014,901.834
2327,Czechia,Heat,2014,"2,010.103"
2328,Denmark,Heat,2014,"2,315.181"
2329,Germany (until 1990 former territory of the FRG),Heat,2014,"9,099.097"
2330,Estonia,Heat,2014,438.951
2331,Ireland,Heat,2014,0.000
2332,Greece,Heat,2014,49.513
2333,Spain,Heat,2014,0.000
2334,France,Heat,2014,"3,015.395"
2335,Croatia,Heat,2014,193.011
2336,Italy,Heat,2014,"3,746.895"
2337,Cyprus,Heat,2014,1.075
2338,Latvia,Heat,2014,504.896
2339,Lithuania,Heat,2014,839.424
2340,Luxembourg,Heat,2014,55.637
2341,Hungary,Heat,2014,906.683
2342,Malta,Heat,2014,0.024
2343,Netherlands,Heat,2014,"2,605.689"
2344,Austria,Heat,2014,"1,597.816"
2345,Poland,Heat,2014,"5,446.666"
2346,Portugal,Heat,2014,269.968
2347,Romania,Heat,2014,"1,269.012"
2348,Slovenia,Heat,2014,153.936
2349,Slovakia,Heat,2014,609.630
2350,Finland,Heat,2014,"3,982.708"
2351,Sweden,Heat,2014,"4,174.119"
2352,Iceland,Heat,2014,562.888
2353,Norway,Heat,2014,410.463
2354,United Kingdom,Heat,2014,"1,154.748"
2355,Montenegro,Heat,2014,0.000
2356,North Macedonia,Heat,2014,40.413
2357,Albania,Heat,2014,0.000
2358,Serbia,Heat,2014,620.760
2359,Turkey,Heat,2014,"1,156.253"
2360,Bosnia and Herzegovina,Heat,2014,110.156
2361,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2014,4.084
2362,Moldova,Heat,2014,209.874
2363,Ukraine,Heat,2014,"8,934.723"
2364,Georgia,Heat,2014,0.000
2365,European Union - 27 countries (from 2020),Total,2015,"909,916.889"
2366,European Union - 28 countries (2013-2020),Total,2015,"1,029,980.230"
2367,Euro area - 19 countries  (from 2015),Total,2015,"726,617.786"
2368,Belgium,Total,2015,"33,096.897"
2369,Bulgaria,Total,2015,"9,388.553"
2370,Czechia,Total,2015,"23,093.898"
2371,Denmark,Total,2015,"13,530.016"
2372,Germany (until 1990 former territory of the FRG),Total,2015,"199,966.234"
2373,Estonia,Total,2015,"2,750.740"
2374,Ireland,Total,2015,"10,470.263"
2375,Greece,Total,2015,"15,741.021"
2376,Spain,Total,2015,"76,062.028"
2377,France,Total,2015,"141,113.854"
2378,Croatia,Total,2015,"6,484.349"
2379,Italy,Total,2015,"112,108.171"
2380,Cyprus,Total,2015,"1,423.923"
2381,Latvia,Total,2015,"3,680.167"
2382,Lithuania,Total,2015,"4,779.510"
2383,Luxembourg,Total,2015,"3,537.079"
2384,Hungary,Total,2015,"16,829.628"
2385,Malta,Total,2015,462.343
2386,Netherlands,Total,2015,"43,699.661"
2387,Austria,Total,2015,"25,471.107"
2388,Poland,Total,2015,"60,861.471"
2389,Portugal,Total,2015,"15,550.875"
2390,Romania,Total,2015,"21,600.240"
2391,Slovenia,Total,2015,"4,715.243"
2392,Slovakia,Total,2015,"8,939.677"
2393,Finland,Total,2015,"23,048.993"
2394,Sweden,Total,2015,"31,510.948"
2395,Iceland,Total,2015,"2,848.624"
2396,Norway,Total,2015,"18,605.250"
2397,United Kingdom,Total,2015,"120,063.341"
2398,Montenegro,Total,2015,662.644
2399,North Macedonia,Total,2015,"1,837.589"
2400,Albania,Total,2015,"1,963.489"
2401,Serbia,Total,2015,"7,885.885"
2402,Turkey,Total,2015,"86,846.978"
2403,Bosnia and Herzegovina,Total,2015,"3,316.907"
2404,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2015,"1,339.928"
2405,Moldova,Total,2015,"2,357.098"
2406,Ukraine,Total,2015,"47,488.152"
2407,Georgia,Total,2015,"3,834.732"
2408,European Union - 27 countries (from 2020),Solid fossil fuels,2015,"23,425.340"
2409,European Union - 28 countries (2013-2020),Solid fossil fuels,2015,"25,722.223"
2410,Euro area - 19 countries  (from 2015),Solid fossil fuels,2015,"9,252.742"
2411,Belgium,Solid fossil fuels,2015,543.149
2412,Bulgaria,Solid fossil fuels,2015,331.146
2413,Czechia,Solid fossil fuels,2015,"1,568.218"
2414,Denmark,Solid fossil fuels,2015,117.773
2415,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2015,"4,749.252"
2416,Estonia,Solid fossil fuels,2015,16.860
2417,Ireland,Solid fossil fuels,2015,332.207
2418,Greece,Solid fossil fuels,2015,224.437
2419,Spain,Solid fossil fuels,2015,432.830
2420,France,Solid fossil fuels,2015,"1,130.108"
2421,Croatia,Solid fossil fuels,2015,81.382
2422,Italy,Solid fossil fuels,2015,539.450
2423,Cyprus,Solid fossil fuels,2015,3.679
2424,Latvia,Solid fossil fuels,2015,42.260
2425,Lithuania,Solid fossil fuels,2015,157.893
2426,Luxembourg,Solid fossil fuels,2015,49.137
2427,Hungary,Solid fossil fuels,2015,175.751
2428,Malta,Solid fossil fuels,2015,0.000
2429,Netherlands,Solid fossil fuels,2015,76.860
2430,Austria,Solid fossil fuels,2015,352.912
2431,Poland,Solid fossil fuels,2015,"10,730.714"
2432,Portugal,Solid fossil fuels,2015,12.968
2433,Romania,Solid fossil fuels,2015,776.919
2434,Slovenia,Solid fossil fuels,2015,39.300
2435,Slovakia,Solid fossil fuels,2015,440.572
2436,Finland,Solid fossil fuels,2015,108.868
2437,Sweden,Solid fossil fuels,2015,390.695
2438,Iceland,Solid fossil fuels,2015,93.004
2439,Norway,Solid fossil fuels,2015,464.954
2440,United Kingdom,Solid fossil fuels,2015,"2,296.883"
2441,Montenegro,Solid fossil fuels,2015,11.439
2442,North Macedonia,Solid fossil fuels,2015,101.101
2443,Albania,Solid fossil fuels,2015,95.081
2444,Serbia,Solid fossil fuels,2015,500.344
2445,Turkey,Solid fossil fuels,2015,"11,403.943"
2446,Bosnia and Herzegovina,Solid fossil fuels,2015,281.006
2447,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2015,47.825
2448,Moldova,Solid fossil fuels,2015,95.301
2449,Ukraine,Solid fossil fuels,2015,"3,701.296"
2450,Georgia,Solid fossil fuels,2015,271.769
2451,European Union - 27 countries (from 2020),Manufactured gases,2015,"5,191.004"
2452,European Union - 28 countries (2013-2020),Manufactured gases,2015,"5,296.944"
2453,Euro area - 19 countries  (from 2015),Manufactured gases,2015,"3,993.641"
2454,Belgium,Manufactured gases,2015,162.296
2455,Bulgaria,Manufactured gases,2015,0.000
2456,Czechia,Manufactured gases,2015,311.300
2457,Denmark,Manufactured gases,2015,0.000
2458,Germany (until 1990 former territory of the FRG),Manufactured gases,2015,"2,462.038"
2459,Estonia,Manufactured gases,2015,0.000
2460,Ireland,Manufactured gases,2015,0.000
2461,Greece,Manufactured gases,2015,0.000
2462,Spain,Manufactured gases,2015,79.904
2463,France,Manufactured gases,2015,0.000
2464,Croatia,Manufactured gases,2015,0.236
2465,Italy,Manufactured gases,2015,209.348
2466,Cyprus,Manufactured gases,2015,0.000
2467,Latvia,Manufactured gases,2015,0.000
2468,Lithuania,Manufactured gases,2015,0.000
2469,Luxembourg,Manufactured gases,2015,0.000
2470,Hungary,Manufactured gases,2015,55.857
2471,Malta,Manufactured gases,2015,0.000
2472,Netherlands,Manufactured gases,2015,463.290
2473,Austria,Manufactured gases,2015,80.561
2474,Poland,Manufactured gases,2015,486.914
2475,Portugal,Manufactured gases,2015,0.000
2476,Romania,Manufactured gases,2015,168.983
2477,Slovenia,Manufactured gases,2015,0.000
2478,Slovakia,Manufactured gases,2015,401.213
2479,Finland,Manufactured gases,2015,134.991
2480,Sweden,Manufactured gases,2015,174.073
2481,Iceland,Manufactured gases,2015,0.000
2482,Norway,Manufactured gases,2015,60.906
2483,United Kingdom,Manufactured gases,2015,105.940
2484,Montenegro,Manufactured gases,2015,0.000
2485,North Macedonia,Manufactured gases,2015,0.000
2486,Albania,Manufactured gases,2015,0.000
2487,Serbia,Manufactured gases,2015,5.422
2488,Turkey,Manufactured gases,2015,511.266
2489,Bosnia and Herzegovina,Manufactured gases,2015,105.379
2490,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2015,0.000
2491,Moldova,Manufactured gases,2015,0.000
2492,Ukraine,Manufactured gases,2015,"2,172.838"
2493,Georgia,Manufactured gases,2015,0.000
2494,European Union - 27 countries (from 2020),Peat and peat products,2015,459.346
2495,European Union - 28 countries (2013-2020),Peat and peat products,2015,459.346
2496,Euro area - 19 countries  (from 2015),Peat and peat products,2015,447.805
2497,Belgium,Peat and peat products,2015,0.0
2498,Bulgaria,Peat and peat products,2015,0.0
2499,Czechia,Peat and peat products,2015,0.0
2500,Denmark,Peat and peat products,2015,0.0
2501,Germany (until 1990 former territory of the FRG),Peat and peat products,2015,0.0
2502,Estonia,Peat and peat products,2015,3.267
2503,Ireland,Peat and peat products,2015,201.005
2504,Greece,Peat and peat products,2015,0.0
2505,Spain,Peat and peat products,2015,0.0
2506,France,Peat and peat products,2015,0.0
2507,Croatia,Peat and peat products,2015,0.0
2508,Italy,Peat and peat products,2015,0.0
2509,Cyprus,Peat and peat products,2015,0.0
2510,Latvia,Peat and peat products,2015,0.24
2511,Lithuania,Peat and peat products,2015,18.645
2512,Luxembourg,Peat and peat products,2015,0.0
2513,Hungary,Peat and peat products,2015,0.0
2514,Malta,Peat and peat products,2015,0.0
2515,Netherlands,Peat and peat products,2015,0.0
2516,Austria,Peat and peat products,2015,0.21
2517,Poland,Peat and peat products,2015,0.0
2518,Portugal,Peat and peat products,2015,0.0
2519,Romania,Peat and peat products,2015,8.188
2520,Slovenia,Peat and peat products,2015,0.0
2521,Slovakia,Peat and peat products,2015,0.0
2522,Finland,Peat and peat products,2015,224.438
2523,Sweden,Peat and peat products,2015,3.353
2524,Iceland,Peat and peat products,2015,0.0
2525,Norway,Peat and peat products,2015,0.0
2526,United Kingdom,Peat and peat products,2015,0.0
2527,Montenegro,Peat and peat products,2015,0.0
2528,North Macedonia,Peat and peat products,2015,0.0
2529,Albania,Peat and peat products,2015,0.0
2530,Serbia,Peat and peat products,2015,0.0
2531,Turkey,Peat and peat products,2015,0.0
2532,Bosnia and Herzegovina,Peat and peat products,2015,0.0
2533,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2015,0.0
2534,Moldova,Peat and peat products,2015,0.284
2535,Ukraine,Peat and peat products,2015,48.365
2536,Georgia,Peat and peat products,2015,0.0
2537,European Union - 27 countries (from 2020),Oil shale and oil sands	,2015,15.356
2538,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2015,15.356
2539,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2015,15.356
2540,Belgium,Oil shale and oil sands	,2015,0.0
2541,Bulgaria,Oil shale and oil sands	,2015,0.0
2542,Czechia,Oil shale and oil sands	,2015,0.0
2543,Denmark,Oil shale and oil sands	,2015,0.0
2544,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2015,0.0
2545,Estonia,Oil shale and oil sands	,2015,15.356
2546,Ireland,Oil shale and oil sands	,2015,0.0
2547,Greece,Oil shale and oil sands	,2015,0.0
2548,Spain,Oil shale and oil sands	,2015,0.0
2549,France,Oil shale and oil sands	,2015,0.0
2550,Croatia,Oil shale and oil sands	,2015,0.0
2551,Italy,Oil shale and oil sands	,2015,0.0
2552,Cyprus,Oil shale and oil sands	,2015,0.0
2553,Latvia,Oil shale and oil sands	,2015,0.0
2554,Lithuania,Oil shale and oil sands	,2015,0.0
2555,Luxembourg,Oil shale and oil sands	,2015,0.0
2556,Hungary,Oil shale and oil sands	,2015,0.0
2557,Malta,Oil shale and oil sands	,2015,0.0
2558,Netherlands,Oil shale and oil sands	,2015,0.0
2559,Austria,Oil shale and oil sands	,2015,0.0
2560,Poland,Oil shale and oil sands	,2015,0.0
2561,Portugal,Oil shale and oil sands	,2015,0.0
2562,Romania,Oil shale and oil sands	,2015,0.0
2563,Slovenia,Oil shale and oil sands	,2015,0.0
2564,Slovakia,Oil shale and oil sands	,2015,0.0
2565,Finland,Oil shale and oil sands	,2015,0.0
2566,Sweden,Oil shale and oil sands	,2015,0.0
2567,Iceland,Oil shale and oil sands	,2015,0.0
2568,Norway,Oil shale and oil sands	,2015,0.0
2569,United Kingdom,Oil shale and oil sands	,2015,0.0
2570,Montenegro,Oil shale and oil sands	,2015,0.0
2571,North Macedonia,Oil shale and oil sands	,2015,0.0
2572,Albania,Oil shale and oil sands	,2015,0.0
2573,Serbia,Oil shale and oil sands	,2015,0.0
2574,Turkey,Oil shale and oil sands	,2015,0.0
2575,Bosnia and Herzegovina,Oil shale and oil sands	,2015,0.0
2576,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2015,0.0
2577,Moldova,Oil shale and oil sands	,2015,0.0
2578,Ukraine,Oil shale and oil sands	,2015,0.0
2579,Georgia,Oil shale and oil sands	,2015,0.0
2580,European Union - 27 countries (from 2020),Natural gas,2015,"192,520.228"
2581,European Union - 28 countries (2013-2020),Natural gas,2015,"230,220.341"
2582,Euro area - 19 countries  (from 2015),Natural gas,2015,"164,063.948"
2583,Belgium,Natural gas,2015,"8,915.535"
2584,Bulgaria,Natural gas,2015,"1,299.653"
2585,Czechia,Natural gas,2015,"5,024.183"
2586,Denmark,Natural gas,2015,"1,504.584"
2587,Germany (until 1990 former territory of the FRG),Natural gas,2015,"49,302.236"
2588,Estonia,Natural gas,2015,222.420
2589,Ireland,Natural gas,2015,"1,711.458"
2590,Greece,Natural gas,2015,968.847
2591,Spain,Natural gas,2015,"13,139.511"
2592,France,Natural gas,2015,"28,656.901"
2593,Croatia,Natural gas,2015,977.236
2594,Italy,Natural gas,2015,"32,983.835"
2595,Cyprus,Natural gas,2015,0.000
2596,Latvia,Natural gas,2015,316.531
2597,Lithuania,Natural gas,2015,518.938
2598,Luxembourg,Natural gas,2015,602.164
2599,Hungary,Natural gas,2015,"5,293.358"
2600,Malta,Natural gas,2015,0.000
2601,Netherlands,Natural gas,2015,"16,896.959"
2602,Austria,Natural gas,2015,"4,561.275"
2603,Poland,Natural gas,2015,"8,489.553"
2604,Portugal,Natural gas,2015,"1,614.736"
2605,Romania,Natural gas,2015,"5,299.291"
2606,Slovenia,Natural gas,2015,557.954
2607,Slovakia,Natural gas,2015,"2,480.267"
2608,Finland,Natural gas,2015,614.381
2609,Sweden,Natural gas,2015,568.422
2610,Iceland,Natural gas,2015,0.000
2611,Norway,Natural gas,2015,426.883
2612,United Kingdom,Natural gas,2015,"37,700.113"
2613,Montenegro,Natural gas,2015,0.000
2614,North Macedonia,Natural gas,2015,31.492
2615,Albania,Natural gas,2015,11.156
2616,Serbia,Natural gas,2015,743.895
2617,Turkey,Natural gas,2015,"21,151.806"
2618,Bosnia and Herzegovina,Natural gas,2015,131.814
2619,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2015,0.000
2620,Moldova,Natural gas,2015,353.697
2621,Ukraine,Natural gas,2015,"13,796.561"
2622,Georgia,Natural gas,2015,"1,205.061"
2623,European Union - 27 countries (from 2020),Oil and petroleum products,2015,"338,935.045"
2624,European Union - 28 countries (2013-2020),Oil and petroleum products,2015,"386,694.041"
2625,Euro area - 19 countries  (from 2015),Oil and petroleum products,2015,"283,314.632"
2626,Belgium,Oil and petroleum products,2015,"14,111.463"
2627,Bulgaria,Oil and petroleum products,2015,"3,193.997"
2628,Czechia,Oil and petroleum products,2015,"6,420.255"
2629,Denmark,Oil and petroleum products,2015,"5,101.483"
2630,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2015,"73,037.098"
2631,Estonia,Oil and petroleum products,2015,965.431
2632,Ireland,Oil and petroleum products,2015,"5,605.360"
2633,Greece,Oil and petroleum products,2015,"8,566.953"
2634,Spain,Oil and petroleum products,2015,"36,718.331"
2635,France,Oil and petroleum products,2015,"56,880.625"
2636,Croatia,Oil and petroleum products,2015,"2,629.547"
2637,Italy,Oil and petroleum products,2015,"41,171.807"
2638,Cyprus,Oil and petroleum products,2015,937.759
2639,Latvia,Oil and petroleum products,2015,"1,265.748"
2640,Lithuania,Oil and petroleum products,2015,"1,785.673"
2641,Luxembourg,Oil and petroleum products,2015,"2,146.489"
2642,Hungary,Oil and petroleum products,2015,"4,963.523"
2643,Malta,Oil and petroleum products,2015,267.006
2644,Netherlands,Oil and petroleum products,2015,"13,711.103"
2645,Austria,Oil and petroleum products,2015,"9,068.663"
2646,Poland,Oil and petroleum products,2015,"18,645.538"
2647,Portugal,Oil and petroleum products,2015,"6,900.085"
2648,Romania,Oil and petroleum products,2015,"6,768.390"
2649,Slovenia,Oil and petroleum products,2015,"2,140.619"
2650,Slovakia,Oil and petroleum products,2015,"2,080.036"
2651,Finland,Oil and petroleum products,2015,"5,954.383"
2652,Sweden,Oil and petroleum products,2015,"7,897.680"
2653,Iceland,Oil and petroleum products,2015,545.139
2654,Norway,Oil and petroleum products,2015,"5,998.875"
2655,United Kingdom,Oil and petroleum products,2015,"47,758.996"
2656,Montenegro,Oil and petroleum products,2015,251.301
2657,North Macedonia,Oil and petroleum products,2015,854.221
2658,Albania,Oil and petroleum products,2015,"1,103.230"
2659,Serbia,Oil and petroleum products,2015,"2,540.677"
2660,Turkey,Oil and petroleum products,2015,"28,671.118"
2661,Bosnia and Herzegovina,Oil and petroleum products,2015,"1,255.954"
2662,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2015,621.419
2663,Moldova,Oil and petroleum products,2015,757.670
2664,Ukraine,Oil and petroleum products,2015,"8,726.194"
2665,Georgia,Oil and petroleum products,2015,"1,091.430"
2666,European Union - 27 countries (from 2020),Renewables and biofuels	,2015,"89,842.599"
2667,European Union - 28 countries (2013-2020),Renewables and biofuels	,2015,"94,591.381"
2668,Euro area - 19 countries  (from 2015),Renewables and biofuels	,2015,"63,960.914"
2669,Belgium,Renewables and biofuels	,2015,"1,669.064"
2670,Bulgaria,Renewables and biofuels	,2015,"1,291.912"
2671,Czechia,Renewables and biofuels	,2015,"2,833.232"
2672,Denmark,Renewables and biofuels	,2015,"1,673.781"
2673,Germany (until 1990 former territory of the FRG),Renewables and biofuels	,2015,"15,582.999"
2674,Estonia,Renewables and biofuels	,2015,488.779
2675,Ireland,Renewables and biofuels	,2015,358.828
2676,Greece,Renewables and biofuels	,2015,"1,499.362"
2677,Spain,Renewables and biofuels	,2015,"5,737.364"
2678,France,Renewables and biofuels	,2015,"13,321.503"
2679,Croatia,Renewables and biofuels	,2015,"1,255.373"
2680,Italy,Renewables and biofuels	,2015,"8,364.717"
2681,Cyprus,Renewables and biofuels	,2015,117.142
2682,Latvia,Renewables and biofuels	,2015,940.847
2683,Lithuania,Renewables and biofuels	,2015,696.704
2684,Luxembourg,Renewables and biofuels	,2015,139.229
2685,Hungary,Renewables and biofuels	,2015,"2,176.201"
2686,Malta,Renewables and biofuels	,2015,13.423
2687,Netherlands,Renewables and biofuels	,2015,"1,297.162"
2688,Austria,Renewables and biofuels	,2015,"4,251.901"
2689,Poland,Renewables and biofuels	,2015,"5,569.705"
2690,Portugal,Renewables and biofuels	,2015,"2,784.451"
2691,Romania,Renewables and biofuels	,2015,"3,533.399"
2692,Slovenia,Renewables and biofuels	,2015,678.866
2693,Slovakia,Renewables and biofuels	,2015,635.335
2694,Finland,Renewables and biofuels	,2015,"5,383.238"
2695,Sweden,Renewables and biofuels	,2015,"7,548.082"
2696,Iceland,Renewables and biofuels	,2015,107.634
2697,Norway,Renewables and biofuels	,2015,"1,578.924"
2698,United Kingdom,Renewables and biofuels	,2015,"4,748.782"
2699,Montenegro,Renewables and biofuels	,2015,169.552
2700,North Macedonia,Renewables and biofuels	,2015,234.195
2701,Albania,Renewables and biofuels	,2015,246.971
2702,Serbia,Renewables and biofuels	,2015,"1,040.962"
2703,Turkey,Renewables and biofuels	,2015,"5,673.963"
2704,Bosnia and Herzegovina,Renewables and biofuels	,2015,500.717
2705,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels	,2015,263.758
2706,Moldova,Renewables and biofuels	,2015,630.905
2707,Ukraine,Renewables and biofuels	,2015,"1,283.000"
2708,Georgia,Renewables and biofuels	,2015,414.708
2709,European Union - 27 countries (from 2020),Non-renewable waste,2015,"3,541.081"
2710,European Union - 28 countries (2013-2020),Non-renewable waste,2015,"3,653.554"
2711,Euro area - 19 countries  (from 2015),Non-renewable waste,2015,"2,655.128"
2712,Belgium,Non-renewable waste,2015,165.303
2713,Bulgaria,Non-renewable waste,2015,18.272
2714,Czechia,Non-renewable waste,2015,221.553
2715,Denmark,Non-renewable waste,2015,19.110
2716,Germany (until 1990 former territory of the FRG),Non-renewable waste,2015,"1,026.225"
2717,Estonia,Non-renewable waste,2015,18.845
2718,Ireland,Non-renewable waste,2015,43.983
2719,Greece,Non-renewable waste,2015,64.536
2720,Spain,Non-renewable waste,2015,2.412
2721,France,Non-renewable waste,2015,402.837
2722,Croatia,Non-renewable waste,2015,9.315
2723,Italy,Non-renewable waste,2015,268.558
2724,Cyprus,Non-renewable waste,2015,12.324
2725,Latvia,Non-renewable waste,2015,55.006
2726,Lithuania,Non-renewable waste,2015,0.000
2727,Luxembourg,Non-renewable waste,2015,13.591
2728,Hungary,Non-renewable waste,2015,59.592
2729,Malta,Non-renewable waste,2015,0.000
2730,Netherlands,Non-renewable waste,2015,35.851
2731,Austria,Non-renewable waste,2015,236.925
2732,Poland,Non-renewable waste,2015,486.362
2733,Portugal,Non-renewable waste,2015,55.866
2734,Romania,Non-renewable waste,2015,71.749
2735,Slovenia,Non-renewable waste,2015,29.712
2736,Slovakia,Non-renewable waste,2015,174.477
2737,Finland,Non-renewable waste,2015,48.677
2738,Sweden,Non-renewable waste,2015,0.000
2739,Iceland,Non-renewable waste,2015,0.000
2740,Norway,Non-renewable waste,2015,95.220
2741,United Kingdom,Non-renewable waste,2015,112.473
2742,Montenegro,Non-renewable waste,2015,0.000
2743,North Macedonia,Non-renewable waste,2015,0.000
2744,Albania,Non-renewable waste,2015,0.000
2745,Serbia,Non-renewable waste,2015,0.502
2746,Turkey,Non-renewable waste,2015,0.000
2747,Bosnia and Herzegovina,Non-renewable waste,2015,0.000
2748,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2015,0.000
2749,Moldova,Non-renewable waste,2015,0.000
2750,Ukraine,Non-renewable waste,2015,0.000
2751,Georgia,Non-renewable waste,2015,0.000
2752,European Union - 27 countries (from 2020),Electricity,2015,:
2753,European Union - 28 countries (2013-2020),Electricity,2015,:
2754,Euro area - 19 countries  (from 2015),Electricity,2015,:
2755,Belgium,Electricity,2015,:
2756,Bulgaria,Electricity,2015,:
2757,Czechia,Electricity,2015,:
2758,Denmark,Electricity,2015,:
2759,Germany (until 1990 former territory of the FRG),Electricity,2015,:
2760,Estonia,Electricity,2015,:
2761,Ireland,Electricity,2015,:
2762,Greece,Electricity,2015,:
2763,Spain,Electricity,2015,:
2764,France,Electricity,2015,:
2765,Croatia,Electricity,2015,:
2766,Italy,Electricity,2015,:
2767,Cyprus,Electricity,2015,:
2768,Latvia,Electricity,2015,:
2769,Lithuania,Electricity,2015,:
2770,Luxembourg,Electricity,2015,:
2771,Hungary,Electricity,2015,:
2772,Malta,Electricity,2015,:
2773,Netherlands,Electricity,2015,:
2774,Austria,Electricity,2015,:
2775,Poland,Electricity,2015,:
2776,Portugal,Electricity,2015,:
2777,Romania,Electricity,2015,:
2778,Slovenia,Electricity,2015,:
2779,Slovakia,Electricity,2015,:
2780,Finland,Electricity,2015,:
2781,Sweden,Electricity,2015,:
2782,Iceland,Electricity,2015,:
2783,Norway,Electricity,2015,:
2784,United Kingdom,Electricity,2015,:
2785,Montenegro,Electricity,2015,:
2786,North Macedonia,Electricity,2015,:
2787,Albania,Electricity,2015,:
2788,Serbia,Electricity,2015,:
2789,Turkey,Electricity,2015,:
2790,Bosnia and Herzegovina,Electricity,2015,:
2791,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2015,:
2792,Moldova,Electricity,2015,:
2793,Ukraine,Electricity,2015,:
2794,Georgia,Electricity,2015,:
2795,European Union - 27 countries (from 2020),Heat,2015,"45,280.988"
2796,European Union - 28 countries (2013-2020),Heat,2015,"46,517.453"
2797,Euro area - 19 countries  (from 2015),Heat,2015,"27,842.594"
2798,Belgium,Heat,2015,511.866
2799,Bulgaria,Heat,2015,817.976
2800,Czechia,Heat,2015,"2,030.978"
2801,Denmark,Heat,2015,"2,464.189"
2802,Germany (until 1990 former territory of the FRG),Heat,2015,"9,528.829"
2803,Estonia,Heat,2015,430.615
2804,Ireland,Heat,2015,0.000
2805,Greece,Heat,2015,49.990
2806,Spain,Heat,2015,0.000
2807,France,Heat,2015,"3,315.892"
2808,Croatia,Heat,2015,212.000
2809,Italy,Heat,2015,"3,851.366"
2810,Cyprus,Heat,2015,1.218
2811,Latvia,Heat,2015,503.989
2812,Lithuania,Heat,2015,798.390
2813,Luxembourg,Heat,2015,51.288
