,country,fuel_type,year,1K_tonne_oil_equivalent
2614,Bulgaria,Natural gas,2013,759.962
2615,Czechia,Natural gas,2013,"2,052.386"
2616,Denmark,Natural gas,2013,676.325
2617,Germany (until 1990 former territory of the FRG),Natural gas,2013,"19,638.491"
2618,Estonia,Natural gas,2013,146.324
2619,Ireland,Natural gas,2013,661.001
2620,Greece,Natural gas,2013,537.041
2621,Spain,Natural gas,2013,"9,035.669"
2622,France,Natural gas,2013,"12,077.861"
2623,Croatia,Natural gas,2013,350.838
2624,Italy,Natural gas,2013,"8,731.019"
2625,Cyprus,Natural gas,2013,0.000
2626,Latvia,Natural gas,2013,142.691
2627,Lithuania,Natural gas,2013,310.469
2628,Luxembourg,Natural gas,2013,272.468
2629,Hungary,Natural gas,2013,"1,273.560"
2630,Malta,Natural gas,2013,0.000
2631,Netherlands,Natural gas,2013,"4,848.656"
2632,Austria,Natural gas,2013,"2,606.118"
2633,Poland,Natural gas,2013,"3,232.395"
2634,Portugal,Natural gas,2013,"1,083.491"
2635,Romania,Natural gas,2013,"2,386.328"
2636,Slovenia,Natural gas,2013,393.594
2637,Slovakia,Natural gas,2013,837.683
2638,Finland,Natural gas,2013,629.213
2639,Sweden,Natural gas,2013,280.353
2640,Iceland,Natural gas,2013,0.000
2641,Liechtenstein,Natural gas,2013,:
2642,Norway,Natural gas,2013,272.866
2643,Switzerland,Natural gas,2013,:
2644,United Kingdom,Natural gas,2013,"8,126.698"
2645,Montenegro,Natural gas,2013,0.000
2646,North Macedonia,Natural gas,2013,24.205
2647,Albania,Natural gas,2013,5.589
2648,Serbia,Natural gas,2013,710.641
2649,Turkey,Natural gas,2013,"8,156.556"
2650,Bosnia and Herzegovina,Natural gas,2013,:
2651,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2013,0.000
2652,Moldova,Natural gas,2013,52.558
2653,Ukraine,Natural gas,2013,"4,361.371"
2654,Georgia,Natural gas,2013,71.140
2655,European Union - 27 countries (from 2020),Heat,2013,"16,505.493"
2656,European Union - 28 countries (2013-2020),Heat,2013,"17,245.151"
2657,Euro area - 19 countries  (from 2015),Heat,2013,"13,591.609"
2658,Belgium,Heat,2013,501.918
2659,Bulgaria,Heat,2013,476.306
2660,Czechia,Heat,2013,598.118
2661,Denmark,Heat,2013,99.790
2662,Germany (until 1990 former territory of the FRG),Heat,2013,"4,528.232"
2663,Estonia,Heat,2013,32.913
2664,Ireland,Heat,2013,0.000
2665,Greece,Heat,2013,0.000
2666,Spain,Heat,2013,0.000
2667,France,Heat,2013,"1,405.854"
2668,Croatia,Heat,2013,17.806
2669,Italy,Heat,2013,"2,560.189"
2670,Cyprus,Heat,2013,0.000
2671,Latvia,Heat,2013,11.441
2672,Lithuania,Heat,2013,206.721
2673,Luxembourg,Heat,2013,12.249
2674,Hungary,Heat,2013,378.619
2675,Malta,Heat,2013,0.000
2676,Netherlands,Heat,2013,"2,118.611"
2677,Austria,Heat,2013,278.303
2678,Poland,Heat,2013,626.373
2679,Portugal,Heat,2013,325.213
2680,Romania,Heat,2013,258.670
2681,Slovenia,Heat,2013,51.877
2682,Slovakia,Heat,2013,145.983
2683,Finland,Heat,2013,"1,412.105"
2684,Sweden,Heat,2013,458.202
2685,Iceland,Heat,2013,0.000
2686,Liechtenstein,Heat,2013,:
2687,Norway,Heat,2013,47.081
2688,Switzerland,Heat,2013,:
2689,United Kingdom,Heat,2013,739.658
2690,Montenegro,Heat,2013,0.000
2691,North Macedonia,Heat,2013,3.368
2692,Albania,Heat,2013,0.000
2693,Serbia,Heat,2013,237.461
2694,Turkey,Heat,2013,"1,212.525"
2695,Bosnia and Herzegovina,Heat,2013,:
2696,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2013,0.000
2697,Moldova,Heat,2013,50.659
2698,Ukraine,Heat,2013,"3,951.992"
2699,Georgia,Heat,2013,0.000
2700,European Union - 27 countries (from 2020),Oil and petroleum products,2013,"24,768.270"
2701,European Union - 28 countries (2013-2020),Oil and petroleum products,2013,"28,600.873"
2702,Euro area - 19 countries  (from 2015),Oil and petroleum products,2013,"20,393.476"
2703,Belgium,Oil and petroleum products,2013,"1,757.213"
2704,Bulgaria,Oil and petroleum products,2013,205.581
2705,Czechia,Oil and petroleum products,2013,209.859
2706,Denmark,Oil and petroleum products,2013,410.297
2707,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2013,"3,021.642"
2708,Estonia,Oil and petroleum products,2013,65.208
2709,Ireland,Oil and petroleum products,2013,381.162
2710,Greece,Oil and petroleum products,2013,981.633
2711,Spain,Oil and petroleum products,2013,"2,705.035"
2712,France,Oil and petroleum products,2013,"3,030.220"
2713,Croatia,Oil and petroleum products,2013,271.330
2714,Italy,Oil and petroleum products,2013,"2,750.743"
2715,Cyprus,Oil and petroleum products,2013,139.413
2716,Latvia,Oil and petroleum products,2013,62.175
2717,Lithuania,Oil and petroleum products,2013,40.091
2718,Luxembourg,Oil and petroleum products,2013,13.670
2719,Hungary,Oil and petroleum products,2013,535.669
2720,Malta,Oil and petroleum products,2013,17.479
2721,Netherlands,Oil and petroleum products,2013,"2,912.539"
2722,Austria,Oil and petroleum products,2013,434.907
2723,Poland,Oil and petroleum products,2013,834.348
2724,Portugal,Oil and petroleum products,2013,655.942
2725,Romania,Oil and petroleum products,2013,834.613
2726,Slovenia,Oil and petroleum products,2013,117.035
2727,Slovakia,Oil and petroleum products,2013,66.007
2728,Finland,Oil and petroleum products,2013,"1,241.362"
2729,Sweden,Oil and petroleum products,2013,"1,073.097"
2730,Iceland,Oil and petroleum products,2013,43.002
2731,Liechtenstein,Oil and petroleum products,2013,:
2732,Norway,Oil and petroleum products,2013,814.281
2733,Switzerland,Oil and petroleum products,2013,:
2734,United Kingdom,Oil and petroleum products,2013,"3,832.603"
2735,Montenegro,Oil and petroleum products,2013,61.484
2736,North Macedonia,Oil and petroleum products,2013,207.875
2737,Albania,Oil and petroleum products,2013,82.990
2738,Serbia,Oil and petroleum products,2013,387.943
2739,Turkey,Oil and petroleum products,2013,"1,128.728"
2740,Bosnia and Herzegovina,Oil and petroleum products,2013,:
2741,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2013,111.748
2742,Moldova,Oil and petroleum products,2013,16.599
2743,Ukraine,Oil and petroleum products,2013,"1,026.070"
2744,Georgia,Oil and petroleum products,2013,68.377
2745,European Union - 27 countries (from 2020),Peat and peat products,2013,181.726
2746,European Union - 28 countries (2013-2020),Peat and peat products,2013,181.726
2747,Euro area - 19 countries  (from 2015),Peat and peat products,2013,175.535
2748,Belgium,Peat and peat products,2013,0.000
2749,Bulgaria,Peat and peat products,2013,0.000
2750,Czechia,Peat and peat products,2013,0.000
2751,Denmark,Peat and peat products,2013,0.000
2752,Germany (until 1990 former territory of the FRG),Peat and peat products,2013,0.000
2753,Estonia,Peat and peat products,2013,0.000
2754,Ireland,Peat and peat products,2013,0.240
2755,Greece,Peat and peat products,2013,0.000
2756,Spain,Peat and peat products,2013,0.000
2757,France,Peat and peat products,2013,0.000
2758,Croatia,Peat and peat products,2013,0.000
2759,Italy,Peat and peat products,2013,0.000
2760,Cyprus,Peat and peat products,2013,0.000
2761,Latvia,Peat and peat products,2013,0.480
2762,Lithuania,Peat and peat products,2013,1.475
2763,Luxembourg,Peat and peat products,2013,0.000
2764,Hungary,Peat and peat products,2013,0.000
2765,Malta,Peat and peat products,2013,0.000
2766,Netherlands,Peat and peat products,2013,0.000
2767,Austria,Peat and peat products,2013,0.000
2768,Poland,Peat and peat products,2013,0.000
2769,Portugal,Peat and peat products,2013,0.000
2770,Romania,Peat and peat products,2013,0.000
2771,Slovenia,Peat and peat products,2013,0.000
2772,Slovakia,Peat and peat products,2013,0.000
2773,Finland,Peat and peat products,2013,173.340
2774,Sweden,Peat and peat products,2013,6.191
2775,Iceland,Peat and peat products,2013,0.000
2776,Liechtenstein,Peat and peat products,2013,:
2777,Norway,Peat and peat products,2013,0.000
2778,Switzerland,Peat and peat products,2013,:
2779,United Kingdom,Peat and peat products,2013,0.000
2780,Montenegro,Peat and peat products,2013,0.000
2781,North Macedonia,Peat and peat products,2013,0.000
2782,Albania,Peat and peat products,2013,0.000
2783,Serbia,Peat and peat products,2013,0.000
2784,Turkey,Peat and peat products,2013,0.000
2785,Bosnia and Herzegovina,Peat and peat products,2013,:
2786,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2013,0.000
2787,Moldova,Peat and peat products,2013,0.000
2788,Ukraine,Peat and peat products,2013,2.800
2789,Georgia,Peat and peat products,2013,0.000
2790,European Union - 27 countries (from 2020),Renewables and biofuels,2013,"19,585.522"
2791,European Union - 28 countries (2013-2020),Renewables and biofuels,2013,"20,036.609"
2792,Euro area - 19 countries  (from 2015),Renewables and biofuels,2013,"12,797.609"
2793,Belgium,Renewables and biofuels,2013,689.195
2794,Bulgaria,Renewables and biofuels,2013,244.575
2795,Czechia,Renewables and biofuels,2013,451.482
2796,Denmark,Renewables and biofuels,2013,165.077
2797,Germany (until 1990 former territory of the FRG),Renewables and biofuels,2013,"2,633.261"
2798,Estonia,Renewables and biofuels,2013,84.289
2799,Ireland,Renewables and biofuels,2013,140.896
2800,Greece,Renewables and biofuels,2013,129.063
2801,Spain,Renewables and biofuels,2013,"1,179.496"
2802,France,Renewables and biofuels,2013,"1,317.630"
2803,Croatia,Renewables and biofuels,2013,45.070
2804,Italy,Renewables and biofuels,2013,274.577
2805,Cyprus,Renewables and biofuels,2013,5.876
2806,Latvia,Renewables and biofuels,2013,307.777
2807,Lithuania,Renewables and biofuels,2013,86.128
2808,Luxembourg,Renewables and biofuels,2013,23.407
2809,Hungary,Renewables and biofuels,2013,102.011
2810,Malta,Renewables and biofuels,2013,0.013
2811,Netherlands,Renewables and biofuels,2013,103.755
2812,Austria,Renewables and biofuels,2013,"1,226.544"
2813,Poland,Renewables and biofuels,2013,"1,311.145"
2814,Portugal,Renewables and biofuels,2013,"1,069.946"
2815,Romania,Renewables and biofuels,2013,275.413
2816,Slovenia,Renewables and biofuels,2013,64.130
2817,Slovakia,Renewables and biofuels,2013,248.400
2818,Finland,Renewables and biofuels,2013,"3,213.226"
2819,Sweden,Renewables and biofuels,2013,"4,193.140"
2820,Iceland,Renewables and biofuels,2013,21.733
2821,Liechtenstein,Renewables and biofuels,2013,:
2822,Norway,Renewables and biofuels,2013,414.738
2823,Switzerland,Renewables and biofuels,2013,:
2824,United Kingdom,Renewables and biofuels,2013,451.087
2825,Montenegro,Renewables and biofuels,2013,4.992
2826,North Macedonia,Renewables and biofuels,2013,5.398
2827,Albania,Renewables and biofuels,2013,10.390
2828,Serbia,Renewables and biofuels,2013,194.349
2829,Turkey,Renewables and biofuels,2013,276.990
2830,Bosnia and Herzegovina,Renewables and biofuels,2013,:
2831,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels,2013,11.632
2832,Moldova,Renewables and biofuels,2013,0.836
2833,Ukraine,Renewables and biofuels,2013,38.287
2834,Georgia,Renewables and biofuels,2013,0.215
2835,European Union - 27 countries (from 2020),Oil shale and oil sands	,2013,40.986
2836,European Union - 28 countries (2013-2020),Oil shale and oil sands	,2013,40.986
2837,Euro area - 19 countries  (from 2015),Oil shale and oil sands	,2013,40.986
2838,Belgium,Oil shale and oil sands	,2013,0.000
2839,Bulgaria,Oil shale and oil sands	,2013,0.000
2840,Czechia,Oil shale and oil sands	,2013,0.000
2841,Denmark,Oil shale and oil sands	,2013,0.000
2842,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2013,0.000
2843,Estonia,Oil shale and oil sands	,2013,40.986
2844,Ireland,Oil shale and oil sands	,2013,0.000
2845,Greece,Oil shale and oil sands	,2013,0.000
2846,Spain,Oil shale and oil sands	,2013,0.000
2847,France,Oil shale and oil sands	,2013,0.000
2848,Croatia,Oil shale and oil sands	,2013,0.000
2849,Italy,Oil shale and oil sands	,2013,0.000
2850,Cyprus,Oil shale and oil sands	,2013,0.000
2851,Latvia,Oil shale and oil sands	,2013,0.000
2852,Lithuania,Oil shale and oil sands	,2013,0.000
2853,Luxembourg,Oil shale and oil sands	,2013,0.000
2854,Hungary,Oil shale and oil sands	,2013,0.000
2855,Malta,Oil shale and oil sands	,2013,0.000
2856,Netherlands,Oil shale and oil sands	,2013,0.000
2857,Austria,Oil shale and oil sands	,2013,0.000
2858,Poland,Oil shale and oil sands	,2013,0.000
2859,Portugal,Oil shale and oil sands	,2013,0.000
2860,Romania,Oil shale and oil sands	,2013,0.000
2861,Slovenia,Oil shale and oil sands	,2013,0.000
2862,Slovakia,Oil shale and oil sands	,2013,0.000
2863,Finland,Oil shale and oil sands	,2013,0.000
2864,Sweden,Oil shale and oil sands	,2013,0.000
2865,Iceland,Oil shale and oil sands	,2013,0.000
2866,Liechtenstein,Oil shale and oil sands	,2013,:
2867,Norway,Oil shale and oil sands	,2013,0.000
2868,Switzerland,Oil shale and oil sands	,2013,:
2869,United Kingdom,Oil shale and oil sands	,2013,0.000
2870,Montenegro,Oil shale and oil sands	,2013,0.000
2871,North Macedonia,Oil shale and oil sands	,2013,0.000
2872,Albania,Oil shale and oil sands	,2013,0.000
2873,Serbia,Oil shale and oil sands	,2013,0.000
2874,Turkey,Oil shale and oil sands	,2013,0.000
2875,Bosnia and Herzegovina,Oil shale and oil sands	,2013,:
2876,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2013,0.000
2877,Moldova,Oil shale and oil sands	,2013,0.000
2878,Ukraine,Oil shale and oil sands	,2013,0.000
2879,Georgia,Oil shale and oil sands	,2013,0.000
2880,European Union - 27 countries (from 2020),Total,2013,"236,980.802"
2881,European Union - 28 countries (2013-2020),Total,2013,"260,624.564"
2882,Euro area - 19 countries  (from 2015),Total,2013,"189,469.514"
2883,Belgium,Total,2013,"10,780.448"
2884,Bulgaria,Total,2013,"2,595.527"
2885,Czechia,Total,2013,"6,421.714"
2886,Denmark,Total,2013,"2,179.683"
2887,Germany (until 1990 former territory of the FRG),Total,2013,"56,347.486"
2888,Estonia,Total,2013,644.309
2889,Ireland,Total,2013,"1,796.665"
2890,Greece,Total,2013,"2,835.531"
2891,Spain,Total,2013,"19,448.524"
2892,France,Total,2013,"29,396.099"
2893,Croatia,Total,2013,"1,075.385"
2894,Italy,Total,2013,"25,353.587"
2895,Cyprus,Total,2013,186.089
2896,Latvia,Total,2013,767.643
2897,Lithuania,Total,2013,"1,037.327"
2898,Luxembourg,Total,2013,646.729
2899,Hungary,Total,2013,"3,725.701"
2900,Malta,Total,2013,52.230
2901,Netherlands,Total,2013,"13,501.601"
2902,Austria,Total,2013,"7,493.815"
2903,Poland,Total,2013,"14,210.705"
2904,Portugal,Total,2013,"4,598.647"
2905,Romania,Total,2013,"6,272.845"
2906,Slovenia,Total,2013,"1,197.651"
2907,Slovakia,Total,2013,"3,114.817"
2908,Finland,Total,2013,"10,270.316"
2909,Sweden,Total,2013,"11,029.728"
2910,Iceland,Total,2013,"1,424.410"
2911,Liechtenstein,Total,2013,:
2912,Norway,Total,2013,"5,896.522"
2913,Switzerland,Total,2013,:
2914,United Kingdom,Total,2013,"23,643.762"
2915,Montenegro,Total,2013,183.351
2916,North Macedonia,Total,2013,555.332
2917,Albania,Total,2013,281.451
2918,Serbia,Total,2013,"2,395.892"
2919,Turkey,Total,2013,"24,029.040"
2920,Bosnia and Herzegovina,Total,2013,:
2921,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2013,262.900
2922,Moldova,Total,2013,250.298
2923,Ukraine,Total,2013,"21,841.758"
2924,Georgia,Total,2013,653.378
2925,European Union - 27 countries (from 2020),Non-renewable waste,2013,"3,101.174"
2926,European Union - 28 countries (2013-2020),Non-renewable waste,2013,"3,184.794"
2927,Euro area - 19 countries  (from 2015),Non-renewable waste,2013,"2,434.078"
2928,Belgium,Non-renewable waste,2013,156.055
2929,Bulgaria,Non-renewable waste,2013,13.447
2930,Czechia,Non-renewable waste,2013,134.876
2931,Denmark,Non-renewable waste,2013,15.788
2932,Germany (until 1990 former territory of the FRG),Non-renewable waste,2013,"1,005.923"
2933,Estonia,Non-renewable waste,2013,57.920
2934,Ireland,Non-renewable waste,2013,38.528
2935,Greece,Non-renewable waste,2013,0.000
2936,Spain,Non-renewable waste,2013,0.000
2937,France,Non-renewable waste,2013,347.704
2938,Croatia,Non-renewable waste,2013,8.742
2939,Italy,Non-renewable waste,2013,280.883
2940,Cyprus,Non-renewable waste,2013,1.075
2941,Latvia,Non-renewable waste,2013,52.928
2942,Lithuania,Non-renewable waste,2013,0.000
2943,Luxembourg,Non-renewable waste,2013,15.310
2944,Hungary,Non-renewable waste,2013,30.357
2945,Malta,Non-renewable waste,2013,0.000
2946,Netherlands,Non-renewable waste,2013,0.000
2947,Austria,Non-renewable waste,2013,228.612
2948,Poland,Non-renewable waste,2013,423.760
2949,Portugal,Non-renewable waste,2013,70.436
2950,Romania,Non-renewable waste,2013,40.126
2951,Slovenia,Non-renewable waste,2013,18.128
2952,Slovakia,Non-renewable waste,2013,107.863
2953,Finland,Non-renewable waste,2013,52.713
2954,Sweden,Non-renewable waste,2013,0.000
2955,Iceland,Non-renewable waste,2013,0.000
2956,Liechtenstein,Non-renewable waste,2013,:
2957,Norway,Non-renewable waste,2013,80.539
2958,Switzerland,Non-renewable waste,2013,:
2959,United Kingdom,Non-renewable waste,2013,83.620
2960,Montenegro,Non-renewable waste,2013,0.000
2961,North Macedonia,Non-renewable waste,2013,0.000
2962,Albania,Non-renewable waste,2013,0.000
2963,Serbia,Non-renewable waste,2013,0.000
2964,Turkey,Non-renewable waste,2013,0.000
2965,Bosnia and Herzegovina,Non-renewable waste,2013,:
2966,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2013,0.000
2967,Moldova,Non-renewable waste,2013,0.000
2968,Ukraine,Non-renewable waste,2013,0.000
2969,Georgia,Non-renewable waste,2013,0.000
2970,European Union - 27 countries (from 2020),Solid fossil fuels,2014,"12,652.047"
2971,European Union - 28 countries (2013-2020),Solid fossil fuels,2014,"14,681.093"
2972,Euro area - 19 countries  (from 2015),Solid fossil fuels,2014,"7,398.796"
2973,Belgium,Solid fossil fuels,2014,433.511
2974,Bulgaria,Solid fossil fuels,2014,177.775
2975,Czechia,Solid fossil fuels,2014,724.224
2976,Denmark,Solid fossil fuels,2014,101.569
2977,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2014,"3,451.660"
2978,Estonia,Solid fossil fuels,2014,42.157
2979,Ireland,Solid fossil fuels,2014,106.977
2980,Greece,Solid fossil fuels,2014,226.715
2981,Spain,Solid fossil fuels,2014,317.127
2982,France,Solid fossil fuels,2014,"1,002.085"
2983,Croatia,Solid fossil fuels,2014,99.145
2984,Italy,Solid fossil fuels,2014,739.881
2985,Cyprus,Solid fossil fuels,2014,2.218
2986,Latvia,Solid fossil fuels,2014,31.740
2987,Lithuania,Solid fossil fuels,2014,117.394
2988,Luxembourg,Solid fossil fuels,2014,52.895
2989,Hungary,Solid fossil fuels,2014,56.940
2990,Malta,Solid fossil fuels,2014,0.000
2991,Netherlands,Solid fossil fuels,2014,80.125
2992,Austria,Solid fossil fuels,2014,313.929
2993,Poland,Solid fossil fuels,2014,"3,126.678"
2994,Portugal,Solid fossil fuels,2014,13.904
2995,Romania,Solid fossil fuels,2014,598.183
2996,Slovenia,Solid fossil fuels,2014,45.066
2997,Slovakia,Solid fossil fuels,2014,320.362
2998,Finland,Solid fossil fuels,2014,101.050
2999,Sweden,Solid fossil fuels,2014,368.737
3000,Iceland,Solid fossil fuels,2014,86.743
3001,Liechtenstein,Solid fossil fuels,2014,:
3002,Norway,Solid fossil fuels,2014,465.914
3003,Switzerland,Solid fossil fuels,2014,:
3004,United Kingdom,Solid fossil fuels,2014,"2,029.046"
3005,Montenegro,Solid fossil fuels,2014,3.080
3006,North Macedonia,Solid fossil fuels,2014,100.251
3007,Albania,Solid fossil fuels,2014,81.249
3008,Serbia,Solid fossil fuels,2014,231.671
3009,Turkey,Solid fossil fuels,2014,"5,298.955"
3010,Bosnia and Herzegovina,Solid fossil fuels,2014,118.526
3011,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2014,20.949
3012,Moldova,Solid fossil fuels,2014,31.649
3013,Ukraine,Solid fossil fuels,2014,"5,737.537"
3014,Georgia,Solid fossil fuels,2014,289.398
3015,European Union - 27 countries (from 2020),Manufactured gases,2014,"5,235.520"
3016,European Union - 28 countries (2013-2020),Manufactured gases,2014,"5,311.535"
3017,Euro area - 19 countries  (from 2015),Manufactured gases,2014,"3,925.013"
3018,Belgium,Manufactured gases,2014,181.463
3019,Bulgaria,Manufactured gases,2014,0.000
3020,Czechia,Manufactured gases,2014,323.565
3021,Denmark,Manufactured gases,2014,0.000
3022,Germany (until 1990 former territory of the FRG),Manufactured gases,2014,"2,333.453"
3023,Estonia,Manufactured gases,2014,0.000
3024,Ireland,Manufactured gases,2014,0.000
3025,Greece,Manufactured gases,2014,0.000
3026,Spain,Manufactured gases,2014,75.614
3027,France,Manufactured gases,2014,0.000
3028,Croatia,Manufactured gases,2014,0.000
3029,Italy,Manufactured gases,2014,280.298
3030,Cyprus,Manufactured gases,2014,0.000
3031,Latvia,Manufactured gases,2014,0.000
3032,Lithuania,Manufactured gases,2014,0.000
3033,Luxembourg,Manufactured gases,2014,0.000
3034,Hungary,Manufactured gases,2014,45.980
3035,Malta,Manufactured gases,2014,0.000
3036,Netherlands,Manufactured gases,2014,437.000
3037,Austria,Manufactured gases,2014,82.777
3038,Poland,Manufactured gases,2014,594.841
3039,Portugal,Manufactured gases,2014,0.000
3040,Romania,Manufactured gases,2014,173.641
3041,Slovenia,Manufactured gases,2014,0.000
3042,Slovakia,Manufactured gases,2014,413.879
3043,Finland,Manufactured gases,2014,120.529
3044,Sweden,Manufactured gases,2014,172.480
3045,Iceland,Manufactured gases,2014,0.000
3046,Liechtenstein,Manufactured gases,2014,:
3047,Norway,Manufactured gases,2014,70.173
3048,Switzerland,Manufactured gases,2014,:
3049,United Kingdom,Manufactured gases,2014,76.015
3050,Montenegro,Manufactured gases,2014,0.000
3051,North Macedonia,Manufactured gases,2014,0.000
3052,Albania,Manufactured gases,2014,0.000
3053,Serbia,Manufactured gases,2014,46.647
3054,Turkey,Manufactured gases,2014,441.540
3055,Bosnia and Herzegovina,Manufactured gases,2014,104.352
3056,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2014,0.000
3057,Moldova,Manufactured gases,2014,0.000
3058,Ukraine,Manufactured gases,2014,"2,670.307"
3059,Georgia,Manufactured gases,2014,0.000
3060,European Union - 27 countries (from 2020),Electricity,2014,"78,249.104"
3061,European Union - 28 countries (2013-2020),Electricity,2014,"86,259.164"
3062,Euro area - 19 countries  (from 2015),Electricity,2014,"63,184.013"
3063,Belgium,Electricity,2014,"3,262.734"
3064,Bulgaria,Electricity,2014,748.581
3065,Czechia,Electricity,2014,"1,902.837"
3066,Denmark,Electricity,2014,706.277
3067,Germany (until 1990 former territory of the FRG),Electricity,2014,"20,022.528"
3068,Estonia,Electricity,2014,182.029
3069,Ireland,Electricity,2014,560.524
3070,Greece,Electricity,2014,"1,106.535"
3071,Spain,Electricity,2014,"6,161.393"
3072,France,Electricity,2014,"10,069.997"
3073,Croatia,Electricity,2014,282.975
3074,Italy,Electricity,2014,"9,709.200"
3075,Cyprus,Electricity,2014,39.811
3076,Latvia,Electricity,2014,143.336
3077,Lithuania,Electricity,2014,268.186
3078,Luxembourg,Electricity,2014,264.579
3079,Hungary,Electricity,2014,"1,263.629"
3080,Malta,Electricity,2014,34.910
3081,Netherlands,Electricity,2014,"2,862.836"
3082,Austria,Electricity,2014,"2,316.395"
3083,Poland,Electricity,2014,"4,091.574"
3084,Portugal,Electricity,2014,"1,323.732"
3085,Romania,Electricity,2014,"1,707.223"
3086,Slovenia,Electricity,2014,520.808
3087,Slovakia,Electricity,2014,"1,052.193"
3088,Finland,Electricity,2014,"3,282.287"
3089,Sweden,Electricity,2014,"4,361.995"
3090,Iceland,Electricity,2014,"1,262.425"
3091,Liechtenstein,Electricity,2014,:
3092,Norway,Electricity,2014,"3,821.668"
3093,Switzerland,Electricity,2014,:
3094,United Kingdom,Electricity,2014,"8,010.060"
3095,Montenegro,Electricity,2014,65.348
3096,North Macedonia,Electricity,2014,190.972
3097,Albania,Electricity,2014,126.053
3098,Serbia,Electricity,2014,621.066
3099,Turkey,Electricity,2014,"8,241.101"
3100,Bosnia and Herzegovina,Electricity,2014,336.199
3101,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2014,112.726
3102,Moldova,Electricity,2014,77.902
3103,Ukraine,Electricity,2014,"4,677.644"
3104,Georgia,Electricity,2014,242.218
3105,European Union - 27 countries (from 2020),Natural gas,2014,"74,478.663"
3106,European Union - 28 countries (2013-2020),Natural gas,2014,"82,266.431"
3107,Euro area - 19 countries  (from 2015),Natural gas,2014,"63,510.861"
3108,Belgium,Natural gas,2014,"3,661.075"
3109,Bulgaria,Natural gas,2014,782.556
3110,Czechia,Natural gas,2014,"1,905.954"
3111,Denmark,Natural gas,2014,683.397
3112,Germany (until 1990 former territory of the FRG),Natural gas,2014,"19,228.921"
3113,Estonia,Natural gas,2014,97.786
3114,Ireland,Natural gas,2014,740.273
3115,Greece,Natural gas,2014,463.759
3116,Spain,Natural gas,2014,"8,754.914"
3117,France,Natural gas,2014,"11,296.399"
3118,Croatia,Natural gas,2014,351.892
3119,Italy,Natural gas,2014,"8,546.475"
3120,Cyprus,Natural gas,2014,0.000
3121,Latvia,Natural gas,2014,119.862
3122,Lithuania,Natural gas,2014,297.764
3123,Luxembourg,Natural gas,2014,274.165
3124,Hungary,Natural gas,2014,"1,252.171"
3125,Malta,Natural gas,2014,0.000
3126,Netherlands,Natural gas,2014,"4,618.999"
3127,Austria,Natural gas,2014,"2,541.853"
3128,Poland,Natural gas,2014,"3,198.173"
3129,Portugal,Natural gas,2014,"1,056.793"
3130,Romania,Natural gas,2014,"2,453.590"
3131,Slovenia,Natural gas,2014,391.617
3132,Slovakia,Natural gas,2014,818.852
3133,Finland,Natural gas,2014,601.354
3134,Sweden,Natural gas,2014,340.069
3135,Iceland,Natural gas,2014,0.000
3136,Liechtenstein,Natural gas,2014,:
3137,Norway,Natural gas,2014,261.891
3138,Switzerland,Natural gas,2014,:
3139,United Kingdom,Natural gas,2014,"7,787.768"
3140,Montenegro,Natural gas,2014,0.000
3141,North Macedonia,Natural gas,2014,28.633
3142,Albania,Natural gas,2014,6.836
3143,Serbia,Natural gas,2014,388.607
3144,Turkey,Natural gas,2014,"8,848.431"
3145,Bosnia and Herzegovina,Natural gas,2014,62.274
3146,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2014,0.000
3147,Moldova,Natural gas,2014,48.904
3148,Ukraine,Natural gas,2014,"3,329.299"
3149,Georgia,Natural gas,2014,80.497
3150,European Union - 27 countries (from 2020),Heat,2014,"15,631.742"
3151,European Union - 28 countries (2013-2020),Heat,2014,"16,258.521"
3152,Euro area - 19 countries  (from 2015),Heat,2014,"12,909.863"
3153,Belgium,Heat,2014,450.320
3154,Bulgaria,Heat,2014,479.818
3155,Czechia,Heat,2014,540.556
3156,Denmark,Heat,2014,66.184
3157,Germany (until 1990 former territory of the FRG),Heat,2014,"4,160.839"
3158,Estonia,Heat,2014,31.814
3159,Ireland,Heat,2014,0.000
3160,Greece,Heat,2014,0.000
3161,Spain,Heat,2014,0.000
3162,France,Heat,2014,"1,327.243"
3163,Croatia,Heat,2014,18.072
3164,Italy,Heat,2014,"2,629.168"
3165,Cyprus,Heat,2014,0.000
3166,Latvia,Heat,2014,21.257
3167,Lithuania,Heat,2014,225.494
3168,Luxembourg,Heat,2014,13.408
