,energy_product_id,country,product_type,year,1K_tonne_oil_equivalent
1097,3516,Montenegro,Oil shale and oil sands	,2017,0.0
1098,3517,North Macedonia,Oil shale and oil sands	,2017,0.0
1099,3518,Albania,Oil shale and oil sands	,2017,0.0
1100,3519,Serbia,Oil shale and oil sands	,2017,0.0
1101,3520,Turkey,Oil shale and oil sands	,2017,0.0
1102,3521,Bosnia and Herzegovina,Oil shale and oil sands	,2017,0.0
1103,3522,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2017,0.0
1104,3523,Moldova,Oil shale and oil sands	,2017,0.0
1105,3524,Ukraine,Oil shale and oil sands	,2017,0.0
1106,3525,Georgia,Oil shale and oil sands	,2017,0.0
1108,3529,Belgium,Natural gas,2017,9433.03
1109,3530,Bulgaria,Natural gas,2017,1352.74
1110,3531,Czechia,Natural gas,2017,5529.43
1111,3532,Denmark,Natural gas,2017,1596.01
1112,3533,Germany (until 1990 former territory of the FRG),Natural gas,2017,52772.2
1113,3534,Estonia,Natural gas,2017,228.974
1114,3535,Ireland,Natural gas,2017,1817.52
1115,3536,Greece,Natural gas,2017,846.616
1116,3537,Spain,Natural gas,2017,13486.0
1117,3538,France,Natural gas,2017,29262.6
1118,3539,Croatia,Natural gas,2017,1081.41
1119,3540,Italy,Natural gas,2017,33921.5
1120,3541,Cyprus,Natural gas,2017,0.0
1121,3542,Latvia,Natural gas,2017,328.006
1122,3543,Lithuania,Natural gas,2017,569.827
1123,3544,Luxembourg,Natural gas,2017,623.561
1124,3545,Hungary,Natural gas,2017,5709.35
1125,3546,Malta,Natural gas,2017,0.0
1126,3547,Netherlands,Natural gas,2017,17381.5
1127,3548,Austria,Natural gas,2017,4786.54
1128,3549,Poland,Natural gas,2017,9185.45
1129,3550,Portugal,Natural gas,2017,1740.84
1130,3551,Romania,Natural gas,2017,5640.44
1131,3552,Slovenia,Natural gas,2017,610.331
1132,3553,Slovakia,Natural gas,2017,2749.55
1133,3554,Finland,Natural gas,2017,625.238
1134,3555,Sweden,Natural gas,2017,355.723
1135,3556,Iceland,Natural gas,2017,0.0
1136,3557,Norway,Natural gas,2017,431.225
1137,3558,United Kingdom,Natural gas,2017,37810.1
1138,3559,Montenegro,Natural gas,2017,0.0
1139,3560,North Macedonia,Natural gas,2017,44.088
1140,3561,Albania,Natural gas,2017,13.47
1141,3562,Serbia,Natural gas,2017,943.221
1142,3563,Turkey,Natural gas,2017,24763.1
1143,3564,Bosnia and Herzegovina,Natural gas,2017,148.776
1144,3565,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2017,0.0
1145,3566,Moldova,Natural gas,2017,385.912
1146,3567,Ukraine,Natural gas,2017,13802.7
1147,3568,Georgia,Natural gas,2017,1329.13
1149,3572,Belgium,Oil and petroleum products,2017,13268.6
1150,3573,Bulgaria,Oil and petroleum products,2017,3370.15
1151,3574,Czechia,Oil and petroleum products,2017,6634.26
1152,3575,Denmark,Oil and petroleum products,2017,5138.4
1153,3576,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2017,73663.0
1154,3577,Estonia,Oil and petroleum products,2017,987.34
1155,3578,Ireland,Oil and petroleum products,2017,5773.32
1156,3579,Greece,Oil and petroleum products,2017,8329.24
1157,3580,Spain,Oil and petroleum products,2017,38805.8
1158,3581,France,Oil and petroleum products,2017,55854.1
1159,3582,Croatia,Oil and petroleum products,2017,2849.91
1160,3583,Italy,Oil and petroleum products,2017,38265.1
1161,3584,Cyprus,Oil and petroleum products,2017,999.544
1162,3585,Latvia,Oil and petroleum products,2017,1340.08
1163,3586,Lithuania,Oil and petroleum products,2017,2004.67
1164,3587,Luxembourg,Oil and petroleum products,2017,2147.42
1165,3588,Hungary,Oil and petroleum products,2017,5300.69
1166,3589,Malta,Oil and petroleum products,2017,269.152
1167,3590,Netherlands,Oil and petroleum products,2017,14122.8
1168,3591,Austria,Oil and petroleum products,2017,9487.33
1169,3592,Poland,Oil and petroleum products,2017,24134.6
1170,3593,Portugal,Oil and petroleum products,2017,7061.71
1171,3594,Romania,Oil and petroleum products,2017,7571.56
1172,3595,Slovenia,Oil and petroleum products,2017,2271.03
1173,3596,Slovakia,Oil and petroleum products,2017,2639.56
1174,3597,Finland,Oil and petroleum products,2017,6092.94
1175,3598,Sweden,Oil and petroleum products,2017,7436.93
1176,3599,Iceland,Oil and petroleum products,2017,549.655
1177,3600,Norway,Oil and petroleum products,2017,5463.58
1178,3601,United Kingdom,Oil and petroleum products,2017,49020.7
1179,3602,Montenegro,Oil and petroleum products,2017,309.882
1180,3603,North Macedonia,Oil and petroleum products,2017,910.731
1181,3604,Albania,Oil and petroleum products,2017,1176.75
1182,3605,Serbia,Oil and petroleum products,2017,2653.93
1183,3606,Turkey,Oil and petroleum products,2017,36218.3
1184,3607,Bosnia and Herzegovina,Oil and petroleum products,2017,1475.35
1185,3608,Kosovo (under United Nations Security Council Resolution 1244/99),Oil and petroleum products,2017,669.74
1186,3609,Moldova,Oil and petroleum products,2017,837.963
1187,3610,Ukraine,Oil and petroleum products,2017,9025.89
1188,3611,Georgia,Oil and petroleum products,2017,1184.22
1190,3615,Belgium,Renewables and biofuels	,2017,1949.11
1191,3616,Bulgaria,Renewables and biofuels	,2017,1378.64
1192,3617,Czechia,Renewables and biofuels	,2017,2931.39
1193,3618,Denmark,Renewables and biofuels	,2017,1704.56
1194,3619,Germany (until 1990 former territory of the FRG),Renewables and biofuels	,2017,15779.6
1195,3620,Estonia,Renewables and biofuels	,2017,435.6
1196,3621,Ireland,Renewables and biofuels	,2017,461.36
1197,3622,Greece,Renewables and biofuels	,2017,1657.66
1198,3623,Spain,Renewables and biofuels	,2017,6425.92
1199,3624,France,Renewables and biofuels	,2017,14344.9
1200,3625,Croatia,Renewables and biofuels	,2017,1168.85
1201,3626,Italy,Renewables and biofuels	,2017,11312.7
1202,3627,Cyprus,Renewables and biofuels	,2017,135.657
1203,3628,Latvia,Renewables and biofuels	,2017,981.667
1204,3629,Lithuania,Renewables and biofuels	,2017,693.18
1205,3630,Luxembourg,Renewables and biofuels	,2017,166.189
1206,3631,Hungary,Renewables and biofuels	,2017,2094.51
1207,3632,Malta,Renewables and biofuels	,2017,23.998
1208,3633,Netherlands,Renewables and biofuels	,2017,1411.77
1209,3634,Austria,Renewables and biofuels	,2017,4301.87
1210,3635,Poland,Renewables and biofuels	,2017,5951.4
1211,3636,Portugal,Renewables and biofuels	,2017,2775.56
1212,3637,Romania,Renewables and biofuels	,2017,3778.58
1213,3638,Slovenia,Renewables and biofuels	,2017,655.49
1214,3639,Slovakia,Renewables and biofuels	,2017,598.816
1215,3640,Finland,Renewables and biofuels	,2017,6379.18
1216,3641,Sweden,Renewables and biofuels	,2017,8206.65
1217,3642,Iceland,Renewables and biofuels	,2017,117.289
1218,3643,Norway,Renewables and biofuels	,2017,2006.37
1219,3644,United Kingdom,Renewables and biofuels	,2017,5004.83
1220,3645,Montenegro,Renewables and biofuels	,2017,163.867
1221,3646,North Macedonia,Renewables and biofuels	,2017,231.57
1222,3647,Albania,Renewables and biofuels	,2017,254.363
1223,3648,Serbia,Renewables and biofuels	,2017,1052.03
1224,3649,Turkey,Renewables and biofuels	,2017,5210.56
1225,3650,Bosnia and Herzegovina,Renewables and biofuels	,2017,401.377
1226,3651,Kosovo (under United Nations Security Council Resolution 1244/99),Renewables and biofuels	,2017,371.502
1227,3652,Moldova,Renewables and biofuels	,2017,744.81
1228,3653,Ukraine,Renewables and biofuels	,2017,1833.16
1229,3654,Georgia,Renewables and biofuels	,2017,382.072
1231,3658,Belgium,Non-renewable waste,2017,140.21
1232,3659,Bulgaria,Non-renewable waste,2017,38.629
1233,3660,Czechia,Non-renewable waste,2017,241.147
1234,3661,Denmark,Non-renewable waste,2017,22.685
1235,3662,Germany (until 1990 former territory of the FRG),Non-renewable waste,2017,1126.68
1236,3663,Estonia,Non-renewable waste,2017,16.694
1237,3664,Ireland,Non-renewable waste,2017,56.862
1238,3665,Greece,Non-renewable waste,2017,0.0
1239,3666,Spain,Non-renewable waste,2017,6.962
1240,3667,France,Non-renewable waste,2017,417.552
1241,3668,Croatia,Non-renewable waste,2017,11.529
1242,3669,Italy,Non-renewable waste,2017,245.146
1243,3670,Cyprus,Non-renewable waste,2017,21.553
1244,3671,Latvia,Non-renewable waste,2017,26.104
1245,3672,Lithuania,Non-renewable waste,2017,0.0
1246,3673,Luxembourg,Non-renewable waste,2017,13.81
1247,3674,Hungary,Non-renewable waste,2017,78.891
1248,3675,Malta,Non-renewable waste,2017,0.0
1249,3676,Netherlands,Non-renewable waste,2017,31.567
1250,3677,Austria,Non-renewable waste,2017,264.591
1251,3678,Poland,Non-renewable waste,2017,722.994
1252,3679,Portugal,Non-renewable waste,2017,95.643
1253,3680,Romania,Non-renewable waste,2017,92.687
1254,3681,Slovenia,Non-renewable waste,2017,39.149
1255,3682,Slovakia,Non-renewable waste,2017,187.446
1256,3683,Finland,Non-renewable waste,2017,54.17
1257,3684,Sweden,Non-renewable waste,2017,0.0
1258,3685,Iceland,Non-renewable waste,2017,0.0
1259,3686,Norway,Non-renewable waste,2017,90.687
1260,3687,United Kingdom,Non-renewable waste,2017,125.991
1261,3688,Montenegro,Non-renewable waste,2017,0.0
1262,3689,North Macedonia,Non-renewable waste,2017,0.0
1263,3690,Albania,Non-renewable waste,2017,0.0
1264,3691,Serbia,Non-renewable waste,2017,0.575
1265,3692,Turkey,Non-renewable waste,2017,0.0
1266,3693,Bosnia and Herzegovina,Non-renewable waste,2017,0.0
1267,3694,Kosovo (under United Nations Security Council Resolution 1244/99),Non-renewable waste,2017,0.0
1268,3695,Moldova,Non-renewable waste,2017,0.0
1269,3696,Ukraine,Non-renewable waste,2017,0.0
1270,3697,Georgia,Non-renewable waste,2017,0.0
1272,3701,Belgium,Electricity,2017,
1273,3702,Bulgaria,Electricity,2017,
1274,3703,Czechia,Electricity,2017,
1275,3704,Denmark,Electricity,2017,
1276,3705,Germany (until 1990 former territory of the FRG),Electricity,2017,
1277,3706,Estonia,Electricity,2017,
1278,3707,Ireland,Electricity,2017,
1279,3708,Greece,Electricity,2017,
1280,3709,Spain,Electricity,2017,
1281,3710,France,Electricity,2017,
1282,3711,Croatia,Electricity,2017,
1283,3712,Italy,Electricity,2017,
1284,3713,Cyprus,Electricity,2017,
1285,3714,Latvia,Electricity,2017,
1286,3715,Lithuania,Electricity,2017,
1287,3716,Luxembourg,Electricity,2017,
1288,3717,Hungary,Electricity,2017,
1289,3718,Malta,Electricity,2017,
1290,3719,Netherlands,Electricity,2017,
1291,3720,Austria,Electricity,2017,
1292,3721,Poland,Electricity,2017,
1293,3722,Portugal,Electricity,2017,
1294,3723,Romania,Electricity,2017,
1295,3724,Slovenia,Electricity,2017,
1296,3725,Slovakia,Electricity,2017,
1297,3726,Finland,Electricity,2017,
1298,3727,Sweden,Electricity,2017,
1299,3728,Iceland,Electricity,2017,
1300,3729,Norway,Electricity,2017,
1301,3730,United Kingdom,Electricity,2017,
1302,3731,Montenegro,Electricity,2017,
1303,3732,North Macedonia,Electricity,2017,
1304,3733,Albania,Electricity,2017,
1305,3734,Serbia,Electricity,2017,
1306,3735,Turkey,Electricity,2017,
1307,3736,Bosnia and Herzegovina,Electricity,2017,
1308,3737,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2017,
1309,3738,Moldova,Electricity,2017,
1310,3739,Ukraine,Electricity,2017,
1311,3740,Georgia,Electricity,2017,
1313,3744,Belgium,Heat,2017,413.66
1314,3745,Bulgaria,Heat,2017,658.588
1315,3746,Czechia,Heat,2017,2138.78
1316,3747,Denmark,Heat,2017,2565.95
1317,3748,Germany (until 1990 former territory of the FRG),Heat,2017,9752.44
1318,3749,Estonia,Heat,2017,475.877
1319,3750,Ireland,Heat,2017,0.0
1320,3751,Greece,Heat,2017,51.053
1321,3752,Spain,Heat,2017,0.0
1322,3753,France,Heat,2017,3780.41
1323,3754,Croatia,Heat,2017,230.804
1324,3755,Italy,Heat,2017,4113.85
1325,3756,Cyprus,Heat,2017,1.287
1326,3757,Latvia,Heat,2017,604.779
1327,3758,Lithuania,Heat,2017,920.632
1328,3759,Luxembourg,Heat,2017,59.03
1329,3760,Hungary,Heat,2017,1039.36
1330,3761,Malta,Heat,2017,0.0
1331,3762,Netherlands,Heat,2017,2140.94
1332,3763,Austria,Heat,2017,1801.46
1333,3764,Poland,Heat,2017,5817.12
1334,3765,Portugal,Heat,2017,205.515
1335,3766,Romania,Heat,2017,1263.64
1336,3767,Slovenia,Heat,2017,181.056
1337,3768,Slovakia,Heat,2017,669.366
1338,3769,Finland,Heat,2017,4031.84
1339,3770,Sweden,Heat,2017,4373.12
1340,3771,Iceland,Heat,2017,643.6
1341,3772,Norway,Heat,2017,490.088
1342,3773,United Kingdom,Heat,2017,1270.79
1343,3774,Montenegro,Heat,2017,0.0
1344,3775,North Macedonia,Heat,2017,49.931
1345,3776,Albania,Heat,2017,0.0
1346,3777,Serbia,Heat,2017,751.189
1347,3778,Turkey,Heat,2017,1034.22
1348,3779,Bosnia and Herzegovina,Heat,2017,127.257
1349,3780,Kosovo (under United Nations Security Council Resolution 1244/99),Heat,2017,14.605
1350,3781,Moldova,Heat,2017,203.568
1351,3782,Ukraine,Heat,2017,7839.62
1352,3783,Georgia,Heat,2017,0.0
1354,3787,Belgium,Total,2018,33177.1
1355,3788,Bulgaria,Total,2018,9749.56
1356,3789,Czechia,Total,2018,24186.1
1357,3790,Denmark,Total,2018,13838.8
1358,3791,Germany (until 1990 former territory of the FRG),Total,2018,200929.0
1359,3792,Estonia,Total,2018,2886.54
1360,3793,Ireland,Total,2018,11387.7
1361,3794,Greece,Total,2018,15152.5
1362,3795,Spain,Total,2018,81876.1
1363,3796,France,Total,2018,140558.0
1364,3797,Croatia,Total,2018,6682.5
1365,3798,Italy,Total,2018,114297.0
1366,3799,Cyprus,Total,2018,1581.27
1367,3800,Latvia,Total,2018,4024.76
1368,3801,Lithuania,Total,2018,5466.58
1369,3802,Luxembourg,Total,2018,3736.45
1370,3803,Hungary,Total,2018,17834.1
1371,3804,Malta,Total,2018,514.8
1372,3805,Netherlands,Total,2018,45322.0
1373,3806,Austria,Total,2018,26022.7
1374,3807,Poland,Total,2018,70021.1
1375,3808,Portugal,Total,2018,16152.6
1376,3809,Romania,Total,2018,23444.8
1377,3810,Slovenia,Total,2018,4952.73
1378,3811,Slovakia,Total,2018,9911.51
1379,3812,Finland,Total,2018,25075.8
1380,3813,Sweden,Total,2018,31744.2
1381,3814,Iceland,Total,2018,3078.88
1382,3815,Norway,Total,2018,19096.1
1383,3816,United Kingdom,Total,2018,122584.0
1384,3817,Montenegro,Total,2018,729.633
1385,3818,North Macedonia,Total,2018,1833.16
1386,3819,Albania,Total,2018,2119.11
1387,3820,Serbia,Total,2018,8435.04
1388,3821,Turkey,Total,2018,98633.0
1389,3822,Bosnia and Herzegovina,Total,2018,4211.93
1390,3823,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2018,1471.03
1391,3824,Moldova,Total,2018,2702.6
1392,3825,Ukraine,Total,2018,48417.7
1393,3826,Georgia,Total,2018,4070.48
1395,3830,Belgium,Solid fossil fuels,2018,504.827
1396,3831,Bulgaria,Solid fossil fuels,2018,355.306
1397,3832,Czechia,Solid fossil fuels,2018,1650.4
1398,3833,Denmark,Solid fossil fuels,2018,133.57
1399,3834,Germany (until 1990 former territory of the FRG),Solid fossil fuels,2018,3758.46
1400,3835,Estonia,Solid fossil fuels,2018,26.273
1401,3836,Ireland,Solid fossil fuels,2018,325.715
1402,3837,Greece,Solid fossil fuels,2018,281.631
1403,3838,Spain,Solid fossil fuels,2018,478.76
1404,3839,France,Solid fossil fuels,2018,1175.46
1405,3840,Croatia,Solid fossil fuels,2018,68.846
1406,3841,Italy,Solid fossil fuels,2018,623.279
1407,3842,Cyprus,Solid fossil fuels,2018,13.614
1408,3843,Latvia,Solid fossil fuels,2018,41.554
1409,3844,Lithuania,Solid fossil fuels,2018,171.232
1410,3845,Luxembourg,Solid fossil fuels,2018,42.13
1411,3846,Hungary,Solid fossil fuels,2018,223.456
1412,3847,Malta,Solid fossil fuels,2018,0.0
1413,3848,Netherlands,Solid fossil fuels,2018,101.01
1414,3849,Austria,Solid fossil fuels,2018,296.191
1415,3850,Poland,Solid fossil fuels,2018,10708.1
1416,3851,Portugal,Solid fossil fuels,2018,10.15
1417,3852,Romania,Solid fossil fuels,2018,617.168
1418,3853,Slovenia,Solid fossil fuels,2018,41.108
1419,3854,Slovakia,Solid fossil fuels,2018,424.979
1420,3855,Finland,Solid fossil fuels,2018,128.138
1421,3856,Sweden,Solid fossil fuels,2018,370.807
1422,3857,Iceland,Solid fossil fuels,2018,0.0
1423,3858,Norway,Solid fossil fuels,2018,462.767
1424,3859,United Kingdom,Solid fossil fuels,2018,1704.19
1425,3860,Montenegro,Solid fossil fuels,2018,6.572
1426,3861,North Macedonia,Solid fossil fuels,2018,112.79
1427,3862,Albania,Solid fossil fuels,2018,223.424
1428,3863,Serbia,Solid fossil fuels,2018,511.988
1429,3864,Turkey,Solid fossil fuels,2018,9659.52
1430,3865,Bosnia and Herzegovina,Solid fossil fuels,2018,278.851
1431,3866,Kosovo (under United Nations Security Council Resolution 1244/99),Solid fossil fuels,2018,18.092
1432,3867,Moldova,Solid fossil fuels,2018,81.524
1433,3868,Ukraine,Solid fossil fuels,2018,3973.64
1434,3869,Georgia,Solid fossil fuels,2018,293.7
1436,3873,Belgium,Manufactured gases,2018,173.145
1437,3874,Bulgaria,Manufactured gases,2018,0.0
1438,3875,Czechia,Manufactured gases,2018,321.646
1439,3876,Denmark,Manufactured gases,2018,0.0
1440,3877,Germany (until 1990 former territory of the FRG),Manufactured gases,2018,2494.08
1441,3878,Estonia,Manufactured gases,2018,0.0
1442,3879,Ireland,Manufactured gases,2018,0.0
1443,3880,Greece,Manufactured gases,2018,0.0
1444,3881,Spain,Manufactured gases,2018,82.294
1445,3882,France,Manufactured gases,2018,0.0
1446,3883,Croatia,Manufactured gases,2018,0.0
1447,3884,Italy,Manufactured gases,2018,131.622
1448,3885,Cyprus,Manufactured gases,2018,0.0
1449,3886,Latvia,Manufactured gases,2018,0.0
1450,3887,Lithuania,Manufactured gases,2018,0.0
1451,3888,Luxembourg,Manufactured gases,2018,0.0
1452,3889,Hungary,Manufactured gases,2018,31.857
1453,3890,Malta,Manufactured gases,2018,0.0
1454,3891,Netherlands,Manufactured gases,2018,499.957
1455,3892,Austria,Manufactured gases,2018,88.126
1456,3893,Poland,Manufactured gases,2018,469.239
1457,3894,Portugal,Manufactured gases,2018,0.0
1458,3895,Romania,Manufactured gases,2018,148.013
1459,3896,Slovenia,Manufactured gases,2018,0.0
1460,3897,Slovakia,Manufactured gases,2018,441.218
1461,3898,Finland,Manufactured gases,2018,139.505
1462,3899,Sweden,Manufactured gases,2018,165.57
1463,3900,Iceland,Manufactured gases,2018,0.0
1464,3901,Norway,Manufactured gases,2018,66.519
1465,3902,United Kingdom,Manufactured gases,2018,66.332
1466,3903,Montenegro,Manufactured gases,2018,0.0
1467,3904,North Macedonia,Manufactured gases,2018,0.0
1468,3905,Albania,Manufactured gases,2018,0.0
1469,3906,Serbia,Manufactured gases,2018,19.082
1470,3907,Turkey,Manufactured gases,2018,360.6
1471,3908,Bosnia and Herzegovina,Manufactured gases,2018,110.215
1472,3909,Kosovo (under United Nations Security Council Resolution 1244/99),Manufactured gases,2018,0.0
1473,3910,Moldova,Manufactured gases,2018,0.0
1474,3911,Ukraine,Manufactured gases,2018,1797.56
1475,3912,Georgia,Manufactured gases,2018,0.0
1477,3916,Belgium,Peat and peat products,2018,0.0
1478,3917,Bulgaria,Peat and peat products,2018,0.0
1479,3918,Czechia,Peat and peat products,2018,0.0
1480,3919,Denmark,Peat and peat products,2018,0.0
1481,3920,Germany (until 1990 former territory of the FRG),Peat and peat products,2018,0.0
1482,3921,Estonia,Peat and peat products,2018,0.0
1483,3922,Ireland,Peat and peat products,2018,196.957
1484,3923,Greece,Peat and peat products,2018,0.0
1485,3924,Spain,Peat and peat products,2018,0.0
1486,3925,France,Peat and peat products,2018,0.0
1487,3926,Croatia,Peat and peat products,2018,0.0
1488,3927,Italy,Peat and peat products,2018,0.0
1489,3928,Cyprus,Peat and peat products,2018,0.0
1490,3929,Latvia,Peat and peat products,2018,0.758
1491,3930,Lithuania,Peat and peat products,2018,28.072
1492,3931,Luxembourg,Peat and peat products,2018,0.0
1493,3932,Hungary,Peat and peat products,2018,0.0
1494,3933,Malta,Peat and peat products,2018,0.0
1495,3934,Netherlands,Peat and peat products,2018,0.0
1496,3935,Austria,Peat and peat products,2018,0.0
1497,3936,Poland,Peat and peat products,2018,0.0
1498,3937,Portugal,Peat and peat products,2018,0.0
1499,3938,Romania,Peat and peat products,2018,14.857
1500,3939,Slovenia,Peat and peat products,2018,0.0
1501,3940,Slovakia,Peat and peat products,2018,0.0
1502,3941,Finland,Peat and peat products,2018,218.373
1503,3942,Sweden,Peat and peat products,2018,3.095
1504,3943,Iceland,Peat and peat products,2018,0.0
1505,3944,Norway,Peat and peat products,2018,0.0
1506,3945,United Kingdom,Peat and peat products,2018,0.0
1507,3946,Montenegro,Peat and peat products,2018,0.0
1508,3947,North Macedonia,Peat and peat products,2018,0.0
1509,3948,Albania,Peat and peat products,2018,0.0
1510,3949,Serbia,Peat and peat products,2018,0.0
1511,3950,Turkey,Peat and peat products,2018,0.0
1512,3951,Bosnia and Herzegovina,Peat and peat products,2018,0.0
1513,3952,Kosovo (under United Nations Security Council Resolution 1244/99),Peat and peat products,2018,0.0
1514,3953,Moldova,Peat and peat products,2018,0.0
1515,3954,Ukraine,Peat and peat products,2018,109.122
1516,3955,Georgia,Peat and peat products,2018,0.0
1518,3959,Belgium,Oil shale and oil sands	,2018,0.0
1519,3960,Bulgaria,Oil shale and oil sands	,2018,0.0
1520,3961,Czechia,Oil shale and oil sands	,2018,0.0
1521,3962,Denmark,Oil shale and oil sands	,2018,0.0
1522,3963,Germany (until 1990 former territory of the FRG),Oil shale and oil sands	,2018,0.0
1523,3964,Estonia,Oil shale and oil sands	,2018,22.013
1524,3965,Ireland,Oil shale and oil sands	,2018,0.0
1525,3966,Greece,Oil shale and oil sands	,2018,0.0
1526,3967,Spain,Oil shale and oil sands	,2018,0.0
1527,3968,France,Oil shale and oil sands	,2018,0.0
1528,3969,Croatia,Oil shale and oil sands	,2018,0.0
1529,3970,Italy,Oil shale and oil sands	,2018,0.0
1530,3971,Cyprus,Oil shale and oil sands	,2018,0.0
1531,3972,Latvia,Oil shale and oil sands	,2018,0.0
1532,3973,Lithuania,Oil shale and oil sands	,2018,0.0
1533,3974,Luxembourg,Oil shale and oil sands	,2018,0.0
1534,3975,Hungary,Oil shale and oil sands	,2018,0.0
1535,3976,Malta,Oil shale and oil sands	,2018,0.0
1536,3977,Netherlands,Oil shale and oil sands	,2018,0.0
1537,3978,Austria,Oil shale and oil sands	,2018,0.0
1538,3979,Poland,Oil shale and oil sands	,2018,0.0
1539,3980,Portugal,Oil shale and oil sands	,2018,0.0
1540,3981,Romania,Oil shale and oil sands	,2018,0.0
1541,3982,Slovenia,Oil shale and oil sands	,2018,0.0
1542,3983,Slovakia,Oil shale and oil sands	,2018,0.0
1543,3984,Finland,Oil shale and oil sands	,2018,0.0
1544,3985,Sweden,Oil shale and oil sands	,2018,0.0
1545,3986,Iceland,Oil shale and oil sands	,2018,0.0
1546,3987,Norway,Oil shale and oil sands	,2018,0.0
1547,3988,United Kingdom,Oil shale and oil sands	,2018,0.0
1548,3989,Montenegro,Oil shale and oil sands	,2018,0.0
1549,3990,North Macedonia,Oil shale and oil sands	,2018,0.0
1550,3991,Albania,Oil shale and oil sands	,2018,0.0
1551,3992,Serbia,Oil shale and oil sands	,2018,0.0
1552,3993,Turkey,Oil shale and oil sands	,2018,0.0
1553,3994,Bosnia and Herzegovina,Oil shale and oil sands	,2018,0.0
1554,3995,Kosovo (under United Nations Security Council Resolution 1244/99),Oil shale and oil sands	,2018,0.0
1555,3996,Moldova,Oil shale and oil sands	,2018,0.0
1556,3997,Ukraine,Oil shale and oil sands	,2018,0.0
1557,3998,Georgia,Oil shale and oil sands	,2018,0.0
1559,4002,Belgium,Natural gas,2018,9499.47
1560,4003,Bulgaria,Natural gas,2018,1299.99
1561,4004,Czechia,Natural gas,2018,5166.22
1562,4005,Denmark,Natural gas,2018,1605.72
1563,4006,Germany (until 1990 former territory of the FRG),Natural gas,2018,53196.1
1564,4007,Estonia,Natural gas,2018,251.588
1565,4008,Ireland,Natural gas,2018,1957.7
1566,4009,Greece,Natural gas,2018,811.551
1567,4010,Spain,Natural gas,2018,14271.4
1568,4011,France,Natural gas,2018,28966.6
1569,4012,Croatia,Natural gas,2018,1075.98
1570,4013,Italy,Natural gas,2018,33628.6
1571,4014,Cyprus,Natural gas,2018,0.0
1572,4015,Latvia,Natural gas,2018,344.481
1573,4016,Lithuania,Natural gas,2018,596.943
1574,4017,Luxembourg,Natural gas,2018,623.227
1575,4018,Hungary,Natural gas,2018,5570.08
1576,4019,Malta,Natural gas,2018,0.0
1577,4020,Netherlands,Natural gas,2018,17185.2
1578,4021,Austria,Natural gas,2018,4655.57
1579,4022,Poland,Natural gas,2018,9268.36
1580,4023,Portugal,Natural gas,2018,1803.92
1581,4024,Romania,Natural gas,2018,5755.42
1582,4025,Slovenia,Natural gas,2018,597.578
1583,4026,Slovakia,Natural gas,2018,2648.12
1584,4027,Finland,Natural gas,2018,600.039
1585,4028,Sweden,Natural gas,2018,464.954
1586,4029,Iceland,Natural gas,2018,0.0
1587,4030,Norway,Natural gas,2018,437.177
1588,4031,United Kingdom,Natural gas,2018,39474.7
1589,4032,Montenegro,Natural gas,2018,0.0
1590,4033,North Macedonia,Natural gas,2018,43.341
1591,4034,Albania,Natural gas,2018,7.953
1592,4035,Serbia,Natural gas,2018,1037.95
1593,4036,Turkey,Natural gas,2018,24057.4
1594,4037,Bosnia and Herzegovina,Natural gas,2018,148.066
1595,4038,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2018,0.0
1596,4039,Moldova,Natural gas,2018,437.745
1597,4040,Ukraine,Natural gas,2018,13717.5
1598,4041,Georgia,Natural gas,2018,1308.13
1600,4045,Belgium,Oil and petroleum products,2018,13266.1
1601,4046,Bulgaria,Oil and petroleum products,2018,3540.18
1602,4047,Czechia,Oil and petroleum products,2018,6700.55
1603,4048,Denmark,Oil and petroleum products,2018,5172.95
1604,4049,Germany (until 1990 former territory of the FRG),Oil and petroleum products,2018,70141.2
1605,4050,Estonia,Oil and petroleum products,2018,990.321
1606,4051,Ireland,Oil and petroleum products,2018,5990.95
1607,4052,Greece,Oil and petroleum products,2018,8071.87
1608,4053,Spain,Oil and petroleum products,2018,39542.3
1609,4054,France,Oil and petroleum products,2018,54400.5
1610,4055,Croatia,Oil and petroleum products,2018,2753.97
1611,4056,Italy,Oil and petroleum products,2018,39398.0
1612,4057,Cyprus,Oil and petroleum products,2018,949.683
1613,4058,Latvia,Oil and petroleum products,2018,1345.94
1614,4059,Lithuania,Oil and petroleum products,2018,2121.23
1615,4060,Luxembourg,Oil and petroleum products,2018,2261.58
1616,4061,Hungary,Oil and petroleum products,2018,5659.88
1617,4062,Malta,Oil and petroleum products,2018,281.14
1618,4063,Netherlands,Oil and petroleum products,2018,14375.8
1619,4064,Austria,Oil and petroleum products,2018,9445.93
1620,4065,Poland,Oil and petroleum products,2018,24843.2
1621,4066,Portugal,Oil and petroleum products,2018,7079.64
1622,4067,Romania,Oil and petroleum products,2018,7876.26
1623,4068,Slovenia,Oil and petroleum products,2018,2269.95
1624,4069,Slovakia,Oil and petroleum products,2018,2785.49
